venue_wikidata_id,venue_name,venue_type,destination_wikidata_id,destination_name,lat,lon
Q30015179,Xingyu Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015289,Hejiashan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015252,Lingjinggou Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015348,Denglonghe Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015331,Genpi County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015440,Hulieyetushide County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015346,Wulanbutong Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015388,Changeshan Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015384,Qinglongshanshande County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30014995,Baihebao County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015211,Weichanghongsongwa National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015398,Pingdingshan Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015280,Lishan National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015385,Shelihushuiku County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015273,Mengxinnao Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015334,Abudelongtai County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015329,Alukeerqin National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30014987,Miyunwulingshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015442,Modamoji County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015465,Bayanmandouhukonglonghuashi Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015399,Talabaoligaomengguli County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015227,Yudaokou Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015343,Huanggangliang Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q29616580,Fanjingshan Ziran Baohuqu,nature reserve,Q148,People's Republic of China,27.910555555556,108.71388888889
Q30015403,Eerduosiyiou National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015438,Chenbaerhucaodiancaoyuan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015345,Huangyuan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015389,Gadasudalanshan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015390,Gerichaolu County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015400,Wangyeshan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015175,Letingputidaozhudao Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015254,Fenheshangyou Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015504,Hongzhao Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015231,Haixingshideheniaolei Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015275,Sixiannao Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015401,Wugangshan Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015170,Manshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015391,Gongyecang Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015177,Liujiangpendedezhiyiji National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015000,Chaoyangsimuhuashi Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015274,Tieqiaoshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30014981,Sizuolou Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015502,Bawanghe Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015402,Zhariertugou Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q29613839,Changbaishan Ziranbaohuqu,nature reserve,Q148,People's Republic of China,42.0,128.0
Q30015168,Nansizhang Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015283,Taikuanhe Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015256,Yundingshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015260,Yaolinsiguanshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015393,Hanshan National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015386,Aguidong County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015262,Zhuozhangheyuantou Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015261,Zhongyangshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015394,Heyehuashideshuiqin Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015176,Changlihuangjinhaian National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015284,Xinzhouyunzhongshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015285,Xinzhouwutaishan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015258,Hengshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015387,Bayanchagan Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30014990,Yunmengshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015408,Aguimiao County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015395,Jinlongshan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30014988,Yunfengshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015335,Saihanwula National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015396,Jinmenshan Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015257,Huliuheshide Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015332,Shariwendou Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015173,Tanghaishideheniaolei Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015024,Datan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015172,Tuoliang National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015469,Wulatesuosuolin-mengguyelu National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015336,Dalengshan Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015229,Nandagangshideheniaolei Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30014977,"Huaishahe, huaijiuhe Provincial Natural Reserve",nature reserve,Q148,People's Republic of China,,
Q30015439,Heerhongdeshadezhangzisong County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015397,Lishugou County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015271,Bafuling Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015171,Zhangshiyan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015333,Wulanba National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015330,Gaogesitaihanwula National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015259,Liulengshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015410,Maogaitu Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015351,Wangyedian Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015374,Shadehongciyulin County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015350,Wupaizi County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015314,Hasuhai Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015309,Heichashan National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015375,Shuligutai County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015524,Siziwangqiburudongwuhuashi Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015304,Huoshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015377,Shuangheershide Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015569,Mazongshangushengwuhuashi Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015317,Heihushan-yingzuishan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015363,Wusitu Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015357,Xiaotazishuiku County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015518,Wulanhada5haohuoshanzhui Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015517,Wulanhada3haohuoshanzhui County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015324,Honghuaaobao County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015315,Baieryeshaba County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015526,Fengzhenhongshan Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015532,Dulaer Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015378,Wudantala Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015379,Wulanaodao County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015525,Wulanhadahuagangyandemao County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015360,Hailijinshide County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015276,Chaoshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015544,Tumuji National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015546,Erlianpendekonglonghuashi Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015537,Wulanhe Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015325,Bayinhanggai Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015543,Wulihushu Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015587,Chengshantouhaibindemao National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015352,Heilihe National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015411,Dousituhe Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015563,Dongalashan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015548,Xilinguoleicaoyuan National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015417,Damoshahu County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015565,Tenggelishamo Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015311,Neimenggudaqingshan National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015558,Wulagaishide Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015584,Sanshandaohaizhenpin Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015412,Etuokegancao Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015586,Shedaolaotieshan National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015361,Huahushuo County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015413,Etuokekonglongyijihuashi National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015279,Sushuiheyuantou Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015319,Nanhaizishide Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015321,Meiligeng Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015453,Chaihe Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015519,Honggeeraodeqigou County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015568,Ejinaqisuosuolin County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015527,Aershanshitanglin-tianchi County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015414,Xieerduosi National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015362,Jiamusitianranyushuxiaoxinglin County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015358,Baohan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015359,Baoantundaningtiaolin County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015308,Pangquangou National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015585,Dalianbanhaibao National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015366,Badalianchi County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015409,Zhungeerguburudongwuhuashi Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015559,Gurigesitai National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015455,Shiwei Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015323,Chunkunshan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015326,Chifenghongshan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015278,Yunchengshide Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015549,Abagahuangyang-hanta Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015313,Shirenwan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015368,Buridun County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015454,Eerguna National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015452,Erka County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015556,Hesigenaoer Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015372,Lianhuatu Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015539,Keyouzhongqiwujiaofeng Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015560,Heifengheshide County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015277,Hanxinling Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015328,Shangwopu County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015310,Weifenhe Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015547,Baiyinkulunyiou Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015316,Dongximotianling County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015373,Maili County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015327,Dawuliangsu County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015305,Xuegongling Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015523,Naomugenghuyanglin Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015520,Naomugengdisanxipoumianyiji Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015562,Azuoqikonglonghuashi Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015566,Badanjilin Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015567,Badanjilinshamohupo Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015318,Yaolingou Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015416,Baiyinengeerhuangmo Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015540,Menggehanshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015349,Songshushan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015536,Neimengguqingshan National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015561,Caimushan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015419,Kubuqishamo Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015507,Daihaihuposhide Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015505,Sumushan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015428,Bayancuogang County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015426,Kuileihe County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015666,Dandongwulongshan Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015456,Alu Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015461,Hatengtaohai National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015464,Aerqishanchaziyuanbai Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015582,Laopiandao-yuhuangding Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015608,Houshi Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015341,Gonggeer County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015506,Xinghedecengpoumian Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015420,Maowusushadebai Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015613,Hunheyuan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015355,Guoyouerlinchang County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015514,Zhongshuitangwenquan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015615,Benxidezhiyijishengji Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015618,Benxidezhiyijishiji Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015637,Heshangmao Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015425,Oukenhe County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015342,Huamugou Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015611,Longgangshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015644,Huanrenlaotudingzi National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015443,Nuomenhan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015337,Baiyinaobao National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015427,Sifangshan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015515,Huitengxilei Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015457,Chaochayuanshisenlin County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015596,Shichengheilianpilu Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015680,Hongtonggoubailu Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015580,Fakuwulongshan Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015434,Weinahe Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015424,Fuxing County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015620,Pingshanbaishilazi County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015435,Wuquanshan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015597,Damaike Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015581,Xianzihu Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015677,Baishilazi National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015418,Hangjinnaoer Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015422,Hailaerxishan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015459,Daxinganlinghanma National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015338,Chifengqingshandezhiyiji Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015510,Matoushanlu County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015444,Wurigenshan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015356,Molimiaoshuiku Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015513,Manhanshan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015598,Xiping Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015450,Xinbaerhuhuangyang Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015445,Yihewula County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015462,Wulashan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015463,Wuliangsuhaishideshuiqin Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015595,Haiwangjiudao Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015460,Genhelengshuiyu County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015353,Reshuidereziyuan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015640,Daaoling County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015516,Chayouhouqitianehu Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015429,Honghuaerjizhangzisonglin National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015354,Daheishan National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015579,Baerhushan Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015701,Maokuishan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015590,Jinshitan Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015731,Linghekoushide Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015603,Jiulongchuan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015767,Hongshanshuiku County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015703,Pushihe Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015691,Shuangjianghe Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015741,Laojiaoding Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015769,Huangqizhaibailu Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015599,Laopingding County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015745,Laoyingwoshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015750,Liaoyangjinbaowan Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016917,Chaganhu National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015694,Dandongyalujiangkoushide National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015755,Liaoyangshuanghe Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015764,Binglashan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015600,Longtanwan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015757,Liaohekou National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015552,Sunitepanyang County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015765,Kouheshideyushuiyuanlin County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015746,Namusilai Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016810,Liupaoshougou County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016809,Liaoningdaheishan National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015551,Engeerhe County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015555,Douhumubingbiantao Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015696,Fengchengfenghuangshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015708,Tongyuanbao Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015576,Shirenshan Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016807,Chaoyangcanglu County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016811,Nuluerhushan National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015698,Guotouyu Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016808,Chaoyanggushengwuhuashiqun Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015710,Yulonghu Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016936,Dabusu National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015588,Dalianxiaoheishan Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015578,Wolonghu Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015606,Sankuaishi Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015604,Sanchahe County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016812,Qingfengling Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015728,Yixiangushengwuhuashi Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015605,Dahuofangshuikushuiyuan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016933,Yaojingziyangcaocaoyuan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015756,Tangheyinyongshuiyuan Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016935,Zhanglinglongfenghu Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015550,Hunshandakeshadebai Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015759,Fanhe Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015712,Heishanraoyangheshide Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015592,Zhanghaihaiyangzhenxishengwu Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015747,Zhanggutai National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015593,Zhangshanliedaohaiyangshengwu Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015601,Xiuyanqingliangshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015742,Guanshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015684,Laofuyegou County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015748,Zhangwugaoshantai County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015743,Haitangshan National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015749,Zhangwuqianfushan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015766,Fujiazhangzisong County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015779,Duanmutougou Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015688,Liming Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015575,Huashitai Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015602,Haichengbaiyunshan Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015768,Xiaojiagou County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015763,Zhenziling County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30015570,Baiqingzhai Municipal level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016842,Xingchengqingshan County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016843,Xingchengzasehaqinbei County level Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016945,Huangnihe National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016864,Sipingshanmenzhongshengdaihuoshan National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016977,Hadongyanjiangshide Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016949,Hunchun Siberian tiger National Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016873,Shuangliaobaihe Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
Q30016940,Baolawendou Provincial Natural Reserve,nature reserve,Q148,People's Republic of China,,
