clerical_match_score,found_by_blocking_rules,match_weight,match_probability,unique_id_l,unique_id_r,name_clean_l,name_clean_r,gamma_name_clean,bf_name_clean,entity_type_l,entity_type_r,gamma_entity_type,bf_entity_type,destination_id_l,destination_id_r,gamma_destination_id,bf_destination_id,lon_l,lon_r,lat_l,lat_r,gamma_lat_lon,bf_lat_lon,true_label_l,true_label_r,match_key
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_4326979819,osmacc_9838916317,hotel casa lleras,viajero hostel,0,0.9509320097668568,Hotel,Hostel,0,0.41223272252638565,Q48278,Q48278,1,537.0149074471742,-75.568238,-75.5720883,6.2084886,6.2130571,2,2229.629319717905,5086,8520,1
0.0,True,13.972835473802974,0.9999378085922256,osmacc_2262235560,osmacc_473604429,hotel americano,hotel bauen,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q1486,Q1486,1,537.0149074471742,-58.3906714,-58.3924631,-34.6059384,-34.6051237,2,2229.629319717905,14037,8552,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_4833807347,osmacc_4833807359,imbat pansiyon,melek pansiyon,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q22647,Q22647,1,537.0149074471742,26.0706156,26.0725515,39.8328496,39.8332692,2,2229.629319717905,5327,8556,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_13252943122,osmacc_9945684622,victoria otel,livia garden hotel,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q35997,Q35997,1,537.0149074471742,27.3717253,27.3667764,37.9505172,37.9507403,2,2229.629319717905,5867,8567,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_2740570371,osmacc_5759162921,royal,hôtel sofien,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q3561,Q3561,1,537.0149074471742,3.0619361,3.0587167,36.7814777,36.777913,2,2229.629319717905,2115,8595,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_728828747,osmacc_768223853,albergo villa maroso,hotel fernanda,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1449,Q1449,1,537.0149074471742,9.2263566,9.2336423,44.3494681,44.349068,2,2229.629319717905,11383,8623,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_9929025858,osmacc_9931687905,lipno home - apartmán lipnoapartment 88a,hotel riviera lipno,0,0.9509320097668568,Villa,Hotel,0,0.41223272252638565,Q41329,Q41329,1,537.0149074471742,14.2256997,14.2270018,48.6397408,48.6385803,2,2229.629319717905,5708,8624,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_2967991898,osmacc_4109093790,casa camper barcelona,bcn home,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1492,Q1492,1,537.0149074471742,2.1685386,2.1715062,41.3832795,41.3799172,2,2229.629319717905,2383,8627,1
0.0,True,10.22615116686387,0.9991658208550364,osmacc_1766631069,osmacc_790008149,wutma hotel,wegagen hotel,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q3624,Q3624,1,537.0149074471742,38.7531679,38.7538075,9.03087,9.0314766,3,11982.90732498872,1577,8635,1
0.0,True,2.044729690853304,0.8049145759431194,osmacc_204318993,osmacc_220918561,comfort inn suites stapleton,comfort inn suites,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q16554,Q16554,1,537.0149074471742,-104.9045218,-104.7689312,39.782236,39.9605064,0,0.5721567615036462,575,8637,2
0.0,True,7.800048970033788,0.9955330921509717,osmacc_1051500347,osmacc_2476338243,khách sạn hanoi deluxe,khách sạn golden cyclo,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1858,Q1858,1,537.0149074471742,105.8472826,105.845517,21.0346071,21.030567,2,2229.629319717905,11385,8666,1
0.0,True,3.7264352016894824,0.9297573559999799,osmacc_1814462730,osmacc_5485635752,khách sạn little hanoi 2,khách sạn ngọc lan,0,0.9509320097668568,Hostel,Hotel,0,0.41223272252638565,Q1858,Q1858,1,537.0149074471742,105.850907,105.8264037,21.0272638,21.017303,1,628.7052254319054,15255,8679,2
0.0,True,7.978885618577887,0.9960518101662312,osmacc_4533793767,osmacc_4533795998,funky towers,rayner's,0,0.9509320097668568,Hotel,Guesthouse,0,0.41223272252638565,Q24826,Q24826,1,537.0149074471742,-3.0549179,-3.0543452,53.8043386,53.803534,3,11982.90732498872,12451,8683,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_4605079689,osmacc_5194623006,grand hawaii hotel pekanbaru,red planet,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q3492,Q3492,1,537.0149074471742,101.4481819,101.44981,0.5296229,0.530679,2,2229.629319717905,7723,8708,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_12367693891,osmacc_13314335328,riad marhaba,riad zyo,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q3551,Q3551,1,537.0149074471742,-6.8369069,-6.840564,34.0273271,34.026076,2,2229.629319717905,1169,8712,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_10780292694,osmacc_3804129787,la estrella de tarifa,silos 19 suites,0,0.9509320097668568,Guesthouse,Hotel,0,0.41223272252638565,Q5823,Q5823,1,537.0149074471742,-5.6027422,-5.6031077,36.0137137,36.0147,2,2229.629319717905,8579,8726,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_3905728703,osmacc_4629762811,the explorers guesthouse,hotel al-amin,0,0.9509320097668568,Hostel,Hotel,0,0.41223272252638565,Q1865,Q1865,1,537.0149074471742,101.696705,101.696784,3.1455731,3.1488268,2,2229.629319717905,12659,8773,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_13112556328,osmacc_13112626673,reşat otel,istanblu hotel spa izmır,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q35997,Q35997,1,537.0149074471742,27.1429426,27.1441302,38.4218295,38.422004,2,2229.629319717905,15118,8796,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_4382754692,osmacc_5325483627,casa mundo,casa st cecilia,0,0.9509320097668568,Hostel,Guesthouse,0,0.41223272252638565,Q766,Q766,1,537.0149074471742,-75.8269633,-75.8281489,20.0209725,20.0199511,2,2229.629319717905,9296,8797,1
0.0,True,9.89922170545867,0.998953876954034,osmacc_3208604561,osmacc_4460443992,khách sạn green,khách sạn saigon friends,1,68.6030400181494,Hotel,Hostel,0,0.41223272252638565,Q1854,Q1854,1,537.0149074471742,106.678266,106.6920702,10.792027,10.7696409,1,628.7052254319054,15388,8810,2
0.0,True,10.22615116686387,0.9991658208550364,osmacc_512476049,osmacc_6116307972,hôtel le marli,hamra urban gardens,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q3820,Q3820,1,537.0149074471742,35.4859294,35.4863539,33.8951811,33.8957249,3,11982.90732498872,7830,8829,1
0.0,True,12.146487253744652,0.9997794803910532,osmacc_6419154085,osmacc_6539389985,عمارة العاهد,عمارة الرضوان,1,68.6030400181494,Villa,Villa,1,1.957207182400477,Q47492,Q47492,1,537.0149074471742,34.4601535,34.4658613,31.5202732,31.5308348,1,628.7052254319054,14178,8840,2
0.0,True,7.800048970033788,0.9955330921509717,osmacc_13305741702,osmacc_7034945493,the retreat,anant plaza,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q42941,Q42941,1,537.0149074471742,78.0540179,78.0469384,27.1622346,27.1576047,2,2229.629319717905,8416,8873,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_10762159407,osmacc_691846520,hotel gervasoni,hostal nomades,0,0.9509320097668568,Hotel,Hostel,0,0.41223272252638565,Q33986,Q33986,1,537.0149074471742,-71.6268441,-71.628919,-33.0411268,-33.042272,2,2229.629319717905,12891,8881,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_4098306433,osmacc_4494731690,casa dos hermanas,el río de roberto,0,0.9509320097668568,Guesthouse,Guesthouse,1,1.957207182400477,Q1563,Q1563,1,537.0149074471742,-82.3532441,-82.3545621,23.1332904,23.1343729,2,2229.629319717905,35,8894,1
0.0,True,10.22615116686387,0.9991658208550364,osmacc_12271764134,osmacc_3656284887,ferienhaus deichläufer,ferienhaus stange,0,0.9509320097668568,Villa,Villa,1,1.957207182400477,Q1209,Q1209,1,537.0149074471742,8.2450161,8.2454237,53.5744471,53.5742854,3,11982.90732498872,2495,8895,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_1349680673,osmacc_2805530765,poon hill,hotel tashi dhelek,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q3037,Q3037,1,537.0149074471742,85.3090587,85.3108901,27.7115695,27.713559,2,2229.629319717905,14215,8964,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_3275011821,osmacc_415476691,hotel napoli centrale,hotel potenza,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q43332,Q43332,1,537.0149074471742,14.2677035,14.2694403,40.8529526,40.8515643,2,2229.629319717905,6383,8970,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_313326192,osmacc_316644697,elysee pension,arif cave,0,0.9509320097668568,Guesthouse,Guesthouse,1,1.957207182400477,Q43,Q43,1,537.0149074471742,34.8269453,34.8314622,38.6446707,38.6413625,2,2229.629319717905,7622,8972,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_392446573,osmacc_97225665,comfort suites gwinnett place,holiday inn express,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q23556,Q23556,1,537.0149074471742,-84.1309408,-84.1252594,33.9473581,33.9496087,2,2229.629319717905,19752,9008,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_10246588198,osmacc_2406157085,torinotostay,hotel bologna,0,0.9509320097668568,Guesthouse,Hotel,0,0.41223272252638565,Q495,Q495,1,537.0149074471742,7.6764585,7.6776964,45.0624889,45.0635374,2,2229.629319717905,10091,9028,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_4379667992,osmacc_4405957597,rosa salva hotel,bb ca' bella,0,0.9509320097668568,Hotel,Guesthouse,0,0.41223272252638565,Q641,Q641,1,537.0149074471742,12.3378839,12.3406382,45.4352647,45.4410409,2,2229.629319717905,12257,9058,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_2460058494,osmacc_661370565,korona hotel,hotel járja,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q79880,Q79880,1,537.0149074471742,21.3975279,21.4018629,47.4498752,47.4513941,2,2229.629319717905,5858,9076,1
0.0,True,12.146487253744652,0.9997794803910532,osmacc_10010842105,osmacc_10090337715,гостевой дом анастасия,гостевой дом татьяна,1,68.6030400181494,Guesthouse,Guesthouse,1,1.957207182400477,Q37133,Q37133,1,537.0149074471742,37.7898603,37.7657875,46.6461194,46.6498101,1,628.7052254319054,5466,9089,2
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_448013443,osmacc_490986166,mundo,grand hotel,0,0.9509320097668568,Hostel,Hotel,0,0.41223272252638565,Q31487,Q31487,1,537.0149074471742,19.942163,19.9377729,50.0571873,50.0636094,2,2229.629319717905,8737,9091,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_446011007,osmacc_446011039,baros pool villa 211,deluxe villa 110,0,0.9509320097668568,Villa,Villa,1,1.957207182400477,Q9347,Q9347,1,537.0149074471742,73.4276626,73.426705,4.2850502,4.2854835,2,2229.629319717905,5182,9114,1
0.0,True,12.146487253744652,0.9997794803910532,osmacc_10090337715,osmacc_9998151905,гостевой дом татьяна,гостевой дом у александра,1,68.6030400181494,Guesthouse,Guesthouse,1,1.957207182400477,Q37133,Q37133,1,537.0149074471742,37.7657875,37.7996301,46.6498101,46.6447384,1,628.7052254319054,9089,9118,2
0.0,True,13.972835473802974,0.9999378085922256,osmacc_6479751985,osmacc_9210429619,فندق القصر العباسي,فندق دار السلطان,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q817,Q817,1,537.0149074471742,47.8413483,47.8396041,30.5157371,30.516546,2,2229.629319717905,6875,9171,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_793769650,osmacc_8957967717,relais bourgondisch cruyce,barabas,0,0.9509320097668568,Hotel,Guesthouse,0,0.41223272252638565,Q1296,Q1296,1,537.0149074471742,3.2269015,3.2295492,51.2074929,51.2092112,2,2229.629319717905,9981,9189,1
0.0,True,2.044729690853304,0.8049145759431194,osmacc_3705696433,osmacc_7973897540,gasthof zum bad,gasthof zur rose,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q3012,Q3012,1,537.0149074471742,10.1244477,10.0220359,48.5001579,48.8073799,0,0.5721567615036462,1103,9191,2
0.0,True,3.5982340862451,0.9237275810990153,osmacc_100335016,osmacc_4184087491,ibis,ibis,3,201.37000576850912,Hotel,Hotel,1,1.957207182400477,Q23482,Q23482,1,537.0149074471742,5.1147473,5.3859,43.6277222,43.2841036,0,0.5721567615036462,17741,9193,0
0.0,True,7.800048970033788,0.9955330921509717,osmacc_251528289,osmacc_2722208772,hotel rokin,soho house,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q727,Q727,1,537.0149074471742,4.8931309,4.8892294,52.3706637,52.3720757,2,2229.629319717905,4147,9198,1
0.0,True,5.973700749975466,0.9843367958279785,osmacc_148544831,osmacc_210680547,pendry chicago,hotel felix,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1297,Q1297,1,537.0149074471742,-87.6250081,-87.6315488,41.8865264,41.8946309,1,628.7052254319054,3188,9208,1
0.0,True,3.5982340862451,0.9237275810990153,osmacc_1284850498,osmacc_1330853165,bază de odihnă abandonată,bază de odihnă abandonată,3,201.37000576850912,Camping,Camping,1,1.957207182400477,Q21197,Q21197,1,537.0149074471742,29.0773783,28.5887039,47.078412,47.0542047,0,0.5721567615036462,11268,9220,0
0.0,True,7.800048970033788,0.9955330921509717,osmacc_10093247245,osmacc_9146995902,athens prime hotel classic,blend,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1524,Q1524,1,537.0149074471742,23.7304356,23.7280053,37.9780171,37.9788051,2,2229.629319717905,7942,9237,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_4483816197,osmacc_4520767790,20-20,royal,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1538,Q1538,1,537.0149074471742,73.8663009,73.8666084,18.5221486,18.515394,2,2229.629319717905,1705,9290,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_125531864,osmacc_300229392,southern sun cape sun,hotel on st georges,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q5465,Q5465,1,537.0149074471742,18.4218831,18.4240306,-33.92157,-33.9202832,2,2229.629319717905,4599,9304,1
0.0,True,3.7264352016894824,0.9297573559999799,osmacc_10116807400,osmacc_9599420916,дюжина,берисон,0,0.9509320097668568,Hostel,Hotel,0,0.41223272252638565,Q900,Q900,1,537.0149074471742,49.10607,49.1111323,55.7943037,55.7855484,1,628.7052254319054,10498,9320,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_3116380715,osmacc_5666387457,hotel excelsior,il tempio degli artisti,0,0.9509320097668568,Hotel,Guesthouse,0,0.41223272252638565,Q3519,Q3519,1,537.0149074471742,16.8685179,16.8723556,41.1162109,41.1210831,2,2229.629319717905,5695,9325,1
0.0,True,13.972835473802974,0.9999378085922256,osmacc_9929025858,osmacc_9931687902,lipno home - apartmán lipnoapartment 88a,lipno home - apartmán korzo 3183,1,68.6030400181494,Villa,Villa,1,1.957207182400477,Q41329,Q41329,1,537.0149074471742,14.2256997,14.2271279,48.6397408,48.6398777,2,2229.629319717905,5708,9345,1
0.0,True,12.146487253744652,0.9997794803910532,osmacc_3208604561,osmacc_3625601694,khách sạn green,khách sạn văn khang,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.678266,106.6742571,10.792027,10.8080348,1,628.7052254319054,15388,9365,2
0.0,True,7.800048970033788,0.9955330921509717,osmacc_2076777565,osmacc_4007360983,saint paul,sophia,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q19491,Q19491,1,537.0149074471742,109.1959974,109.1961567,12.2344909,12.2331791,2,2229.629319717905,7724,9368,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_4900708623,osmacc_4915510233,alojamiento victoria,full hostel,0,0.9509320097668568,Hotel,Hostel,0,0.41223272252638565,Q1491,Q1491,1,537.0149074471742,-68.1394037,-68.1387615,-16.4964296,-16.4983509,2,2229.629319717905,11329,9390,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_4903001053,osmacc_6085664222,koko hotel 札幌駅前,東急ステイ札幌大通,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q37951,Q37951,1,537.0149074471742,141.3521833,141.3507937,43.0630657,43.0580275,2,2229.629319717905,17722,9394,1
0.0,True,13.972835473802974,0.9999378085922256,osmacc_105737371,osmacc_106651787,baza de odihnă impuls,baza de odihnă mărțișor,1,68.6030400181494,Camping,Camping,1,1.957207182400477,Q21197,Q21197,1,537.0149074471742,29.1017949,29.1066137,47.0857467,47.0837876,2,2229.629319717905,11061,9426,2
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_2694323099,osmacc_2774958692,hostal nueva montaña,jc rooms puerta del sol,0,0.9509320097668568,Guesthouse,Hotel,0,0.41223272252638565,Q2807,Q2807,1,537.0149074471742,-3.7067166,-3.7085149,40.4228407,40.4184227,2,2229.629319717905,2631,9442,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_5106118256,osmacc_732308107,hotel seren-2,fuar,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q16869,Q16869,1,537.0149074471742,28.9546394,28.9499738,41.0108719,41.0070714,2,2229.629319717905,14869,9466,1
0.0,True,3.5982340862451,0.9237275810990153,osmacc_4769095731,osmacc_4769096333,速8酒店,速8酒店,3,201.37000576850912,Hotel,Hotel,1,1.957207182400477,Q956,Q956,1,537.0149074471742,116.6456921,116.4168921,39.9159998,39.8556933,0,0.5721567615036462,15830,9486,0
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_4609392709,osmacc_5099060711,anadolu üniversitesi konukevi,hotel tura,0,0.9509320097668568,Guesthouse,Hotel,0,0.41223272252638565,Q16869,Q16869,1,537.0149074471742,28.9471652,28.9515104,41.0084093,41.0080815,2,2229.629319717905,10436,9488,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_4533793767,osmacc_4533795995,funky towers,the caroldene,0,0.9509320097668568,Hotel,Guesthouse,0,0.41223272252638565,Q24826,Q24826,1,537.0149074471742,-3.0549179,-3.0539858,53.8043386,53.8035641,2,2229.629319717905,12451,9497,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_316644721,osmacc_368291883,göreme suites,dervish cave,0,0.9509320097668568,Guesthouse,Guesthouse,1,1.957207182400477,Q43,Q43,1,537.0149074471742,34.825551,34.8302851,38.6406238,38.6406582,2,2229.629319717905,10770,9501,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_4542918563,osmacc_676632460,elaya hotel leipzig city center,schlafgut cityappartements,0,0.9509320097668568,Hotel,Villa,0,0.41223272252638565,Q2814,Q2814,1,537.0149074471742,12.3731113,12.374649,51.3425962,51.3446133,2,2229.629319717905,16045,9506,1
0.0,True,3.7264352016894824,0.9297573559999799,osmacc_6680677685,osmacc_6984094497,résidence vanessa,résidence hôtel riviera,0,0.9509320097668568,Villa,Hotel,0,0.41223272252638565,Q1515,Q1515,1,537.0149074471742,-3.9970835,-3.9747465,5.3848784,5.3551137,1,628.7052254319054,1606,9524,2
0.0,True,10.22615116686387,0.9991658208550364,osmacc_2935557569,osmacc_2938367947,angel guesthouse 14f,first guesthouse,0,0.9509320097668568,Guesthouse,Guesthouse,1,1.957207182400477,Q8646,Q8646,1,537.0149074471742,114.1732511,114.1724353,22.2962349,22.2965546,3,11982.90732498872,17733,9534,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_11389542070,osmacc_5995502685,la pigna bb,appartemente di san domenico,0,0.9509320097668568,Guesthouse,Villa,0,0.41223272252638565,Q2656,Q2656,1,537.0149074471742,13.3590344,13.364891,38.1207273,38.1196697,2,2229.629319717905,5993,9561,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_1131416663,osmacc_944110260,villa 19 20,palace 9,0,0.9509320097668568,Villa,Villa,1,1.957207182400477,Q87,Q87,1,537.0149074471742,29.4282615,29.4288638,30.9118952,30.9135116,2,2229.629319717905,8653,9585,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_2441578935,osmacc_3395119179,voco,number 11 brunswick street hotel,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q23436,Q23436,1,537.0149074471742,-3.1785488,-3.1796076,55.9567232,55.9587316,2,2229.629319717905,16747,9593,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_328669301,osmacc_328669311,the natchez vacation rentals,renaissance new orleans arts warehouse district hotel,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q34404,Q34404,1,537.0149074471742,-90.0686987,-90.0670171,29.9496873,29.9459864,2,2229.629319717905,2536,9620,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_303997462,osmacc_634348374,бо акація,надежда,0,0.9509320097668568,Hotel,Guesthouse,0,0.41223272252638565,Q37133,Q37133,1,537.0149074471742,37.1084737,37.1083404,46.9016253,46.9031938,2,2229.629319717905,4106,9633,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_445331710,osmacc_8224198556,mercure hannover city,hotel central,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1715,Q1715,1,537.0149074471742,9.7402368,9.7360918,52.3668104,52.3724141,2,2229.629319717905,8384,9634,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_3547770353,osmacc_4277460680,hostal la julia,hostal chavela,0,0.9509320097668568,Hostel,Guesthouse,0,0.41223272252638565,Q241,Q241,1,537.0149074471742,-79.9837885,-79.9827514,21.8065431,21.8057537,2,2229.629319717905,909,9635,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_1976181553,osmacc_4615436491,ing rigoberto sierra dra raiza barroso,aby's casa in cuba,0,0.9509320097668568,Guesthouse,Guesthouse,1,1.957207182400477,Q1563,Q1563,1,537.0149074471742,-82.3628882,-82.3616148,23.1405335,23.1389252,2,2229.629319717905,13444,9643,1
0.0,True,10.22615116686387,0.9991658208550364,osmacc_1546620082,osmacc_1546620106,hotel el zonte,punta gara,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q3110,Q3110,1,537.0149074471742,-89.4354366,-89.4361769,13.4955454,13.4953263,3,11982.90732498872,2819,9647,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_4234683915,osmacc_4880787822,casa hualpa,allpa hotel suites,0,0.9509320097668568,Hostel,Hotel,0,0.41223272252638565,Q2868,Q2868,1,537.0149074471742,-77.0346434,-77.0304795,-12.1171174,-12.1181508,2,2229.629319717905,8581,9699,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_6911280315,osmacc_974547763,jetpak alternative,the mavili urban stay,0,0.9509320097668568,Hostel,Hotel,0,0.41223272252638565,Q17151,Q17151,1,537.0149074471742,22.9399268,22.9384306,40.6378762,40.6411459,2,2229.629319717905,17924,9705,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_6988039624,osmacc_7014933688,crown hotel,فندق نيو وان سيزون,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q85,Q85,1,537.0149074471742,31.2432594,31.2400194,30.0485916,30.0495905,2,2229.629319717905,6344,9717,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_7168612211,osmacc_9743330431,duck hostel space,the phoenix,0,0.9509320097668568,Hostel,Hotel,0,0.41223272252638565,Q1953,Q1953,1,537.0149074471742,44.5069494,44.5094446,40.1806331,40.1844546,2,2229.629319717905,15737,9748,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_4223305711,osmacc_5138815631,hoover hotel,sri dagang inn,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q921,Q921,1,537.0149074471742,113.0425192,113.0426277,3.170965,3.1695687,2,2229.629319717905,7364,9750,1
0.0,True,12.146487253744652,0.9997794803910532,osmacc_6246338686,osmacc_6324033303,عمارة النجمة 2,عمارة العباس,1,68.6030400181494,Villa,Villa,1,1.957207182400477,Q47492,Q47492,1,537.0149074471742,34.454192,34.4397652,31.5214551,31.5232579,1,628.7052254319054,5193,9821,2
0.0,True,7.800048970033788,0.9955330921509717,osmacc_3799181422,osmacc_520654959,hyatt at olive 8,hyatt regency seattle,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q5083,Q5083,1,537.0149074471742,-122.334167,-122.3344587,47.6137114,47.61486,2,2229.629319717905,6618,9854,1
0.0,True,10.22615116686387,0.9991658208550364,osmacc_293779339,osmacc_3634399408,aparthotel baltic spa,rezydent,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q393,Q393,1,537.0149074471742,14.255313,14.2556833,53.9184445,53.9188641,3,11982.90732498872,468,9874,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_2286005152,osmacc_5404586822,khách sạn may,khách sạn hotel des arts saigon,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.7007546,106.6971407,10.7778185,10.7820238,2,2229.629319717905,15258,9880,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_5227198625,osmacc_7112109914,simabo backpackers hostel,residencial laginha,0,0.9509320097668568,Hostel,Hotel,0,0.41223272252638565,Q1011,Q1011,1,537.0149074471742,-24.9886465,-24.9915228,16.8934695,16.8940233,2,2229.629319717905,8005,9919,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_2185660421,osmacc_2187274985,be3 26,lr2w 86,0,0.9509320097668568,Guesthouse,Guesthouse,1,1.957207182400477,Q1050,Q1050,1,537.0149074471742,31.5910024,31.5905401,-24.9929492,-24.991634,2,2229.629319717905,14821,9940,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_5130665164,osmacc_616790241,hébergement chloé,hôtel saint antoine,0,0.9509320097668568,Hostel,Hotel,0,0.41223272252638565,Q3915,Q3915,1,537.0149074471742,47.5241335,47.5209931,-18.9092075,-18.9089176,2,2229.629319717905,15885,9944,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_4493784991,osmacc_4570216689,casa luz,casa colonial zaiden,0,0.9509320097668568,Guesthouse,Hostel,0,0.41223272252638565,Q1563,Q1563,1,537.0149074471742,-82.351648,-82.3475243,23.1333885,23.1347463,2,2229.629319717905,4742,9957,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_4302906015,osmacc_4302906017,reddoorz,golden star hotel,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q334,Q334,1,537.0149074471742,103.8810366,103.877269,1.3111938,1.3107661,2,2229.629319717905,6437,9966,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_6927058312,osmacc_793769650,the black swan hotel,relais bourgondisch cruyce,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1296,Q1296,1,537.0149074471742,3.2292992,3.2269015,51.2100585,51.2074929,2,2229.629319717905,6243,9981,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_6485246371,osmacc_6485299233,chiostro delle cererie,fra i sassi residence,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q3519,Q3519,1,537.0149074471742,16.606228,16.609776,40.674555,40.667902,2,2229.629319717905,5726,9991,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_4500380990,osmacc_8202435517,شاطيء الفرات,فندق الروان,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q5684,Q5684,1,537.0149074471742,44.037394,44.0390276,32.6188,32.6164704,2,2229.629319717905,13462,10011,1
