wikidata_id,name,entity_type,parent_wikidata_id,parent_name,lat,lon
Q1002863,municipality of Videm,province,Q215,Slovenia,46.366666666,15.9
Q999525,Loška Dolina Municipality,province,Q215,Slovenia,45.712222222,14.428333333
Q999530,Municipality of Tabor,province,Q215,Slovenia,46.23611111,15.01833333
Q279072,Municipality of Črna na Koroškem,province,Q215,Slovenia,46.466666666,14.85
Q391446,Municipality of Šentilj,province,Q215,Slovenia,46.683333333,15.65
Q647572,Municipality of Bled,province,Q215,Slovenia,46.36666667,14.11666667
Q1002371,Municipality of Majšperk,province,Q215,Slovenia,46.35166667,15.73361111
Q963986,Komenda Municipality,province,Q215,Slovenia,46.2,14.541666666
Q726548,Municipality of Gornji Grad,province,Q215,Slovenia,46.296122222,14.805172222
Q999579,Municipality of Dobrna,province,Q215,Slovenia,46.333333333,15.233333333
Q658076,Miren–Kostanjevica Municipality,province,Q215,Slovenia,45.85,13.633333333
Q15884,Municipality of Kočevje,province,Q215,Slovenia,45.639722222,14.861388888
Q391800,Municipality of Škocjan,province,Q215,Slovenia,45.9167,15.3
Q999589,Municipality of Duplek,province,Q215,Slovenia,46.516666666,15.766666666
Q15892,Ljutomer Municipality,province,Q215,Slovenia,46.516666666,16.2
Q995048,Municipality of Pesnica,province,Q215,Slovenia,46.609722222,15.671388888
Q990063,Sveta Ana Municipality,province,Q215,Slovenia,46.64916667,15.84416667
Q227163,Zreče Municipality,province,Q215,Slovenia,46.375030555,15.385369444
Q919934,Municipality of Selnica ob Dravi,province,Q215,Slovenia,46.55,15.5
Q849320,Municipality of Brezovica,province,Q215,Slovenia,46.020833333,14.417777777
Q906879,Municipality of Brežice,province,Q215,Slovenia,45.9,15.58333333
Q927718,Municipality of Kobilje,province,Q215,Slovenia,46.683333333,16.4
Q776770,Municipality of Kidričevo,province,Q215,Slovenia,46.40361111,15.79111111
Q906636,Municipality of Kuzma,province,Q215,Slovenia,46.833333333,16.083333333
Q731093,Municipality of Rače–Fram,province,Q215,Slovenia,46.45,15.65
Q632998,Municipality of Gorišnica,province,Q215,Slovenia,46.41472222,16.01388889
Q338743,Municipality of Radenci,province,Q215,Slovenia,46.633333333,16.05
Q999584,Mislinja Municipality,province,Q215,Slovenia,46.444444444,15.194722222
Q669648,Municipality of Luče,province,Q215,Slovenia,46.35611111,14.74666667
Q938443,Municipality of Polzela,province,Q215,Slovenia,46.283333333,15.066666666
Q599480,Municipality of Rogašovci,province,Q215,Slovenia,46.8,16.033333333
Q565170,Piran Municipality,province,Q215,Slovenia,45.5283,13.5682
Q1003984,Municipality of Juršinci,province,Q215,Slovenia,46.483333333,15.966666666
Q1027062,Municipality of Gorje,province,Q215,Slovenia,46.391463888,13.97255
Q3441856,Municipality of Metlika,province,Q215,Slovenia,45.6474,15.3177
Q3509893,Municipality of Šmarješke Toplice,province,Q215,Slovenia,45.86222222,15.22138889
Q1005208,Municipality of Dobrova–Polhov Gradec,province,Q215,Slovenia,46.05,14.3
Q1016800,Municipality of Podvelka,province,Q215,Slovenia,46.583333333,15.333333333
Q1016812,Municipality of Šentjernej,province,Q215,Slovenia,45.833333333,15.333333333
Q651573,Satupa'itea,province,Q683,Samoa,-13.633333333,-172.633333333
Q184548,Nitra Region,province,Q214,Slovakia,48.306944444,18.086388888
Q1008144,Municipality of Sveti Jurij v Slovenskih Goricah,province,Q215,Slovenia,46.600833333,15.784166666
Q398116,City Municipality of Novo Mesto,province,Q215,Slovenia,45.8,15.16666667
Q3435478,City Municipality of Nova Gorica,province,Q215,Slovenia,45.9548,13.6492
Q3487128,Municipality of Šentrupert,province,Q215,Slovenia,45.975,15.091666666
Q2134561,Municipality of Vojnik,province,Q215,Slovenia,46.3,15.3
Q1009409,Municipality of Dobrepolje,province,Q215,Slovenia,45.85,14.7
Q1008079,Municipality of Sodražica,province,Q215,Slovenia,45.75644,14.62213
Q1144488,Aiga-i-le-Tai,province,Q683,Samoa,-13.866666666,-172.066666666
Q1008102,Municipality of Hoče-Slivnica,province,Q215,Slovenia,46.483333333,15.666666666
Q3434113,Ljubljana City Municipality,province,Q215,Slovenia,46.0544,14.5087
Q1005185,Municipality of Horjul,province,Q215,Slovenia,46.022,14.295958333
Q186295,Košice Region,province,Q214,Slovakia,48.716111111,21.863055555
Q1027089,Municipality of Log–Dragomer,province,Q215,Slovenia,46.011388888,14.375
Q3661628,Bohinj Municipality,province,Q215,Slovenia,46.271111,13.951944
Q460435,Lavalleja Department,province,Q77,Uruguay,-34.3775,-55.238055555
Q3441817,City Municipality of Slovenj Gradec,province,Q215,Slovenia,46.51666667,15.08333333
Q1154332,Atua,province,Q683,Samoa,-13.9824,-171.573
Q1688771,Municipality of Jezersko,province,Q215,Slovenia,46.392777777,14.4975
Q3441823,City Municipality of Celje,province,Q215,Slovenia,46.23333333,15.26666667
Q1005364,Municipality of Radlje ob Dravi,province,Q215,Slovenia,46.616666666,15.233333333
Q184228,Žilina region,province,Q214,Slovakia,49.222777777,18.739444444
Q183139,Trenčín Region,province,Q214,Slovakia,48.894166666,18.040555555
Q1569014,Municipality of Naklo,province,Q215,Slovenia,46.29361,14.28667
Q1587261,Municipality of Oplotnica,province,Q215,Slovenia,46.379938888,15.448644444
Q3434092,Kostel Municipality,province,Q215,Slovenia,45.499722222,14.874722222
Q1808143,Municipality of Makole,province,Q215,Slovenia,46.316666666,15.666666666
Q3503123,Municipality of Dravograd,province,Q215,Slovenia,46.59,15.0228
Q3435117,Municipality of Razkrižje,province,Q215,Slovenia,46.51666667,16.28333333
Q3441796,Municipality of Središče ob Dravi,province,Q215,Slovenia,46.3961,16.2703
Q3494723,Municipality of Moravske Toplice,province,Q215,Slovenia,46.685105555,16.218958333
Q1016805,Mirna Peč Municipality,province,Q215,Slovenia,45.85343,15.08434
Q1147216,Palauli,province,Q683,Samoa,-13.7,-172.466666666
Q1008179,Municipality of Dobje,province,Q215,Slovenia,46.136944444,15.394444444
Q1784972,Municipality of Straža,province,Q215,Slovenia,45.786361111,15.074455555
Q1144482,Tuamasaga,province,Q683,Samoa,-13.916666666,-171.8
Q1276793,Municipality of Tišina,province,Q215,Slovenia,46.653055555,16.085277777
Q2346638,Municipality of Šenčur,province,Q215,Slovenia,46.25,14.416666666
Q556203,City Municipality of Koper,province,Q215,Slovenia,45.548,13.7301
Q3278915,Municipality of Apače,province,Q215,Slovenia,46.69916667,15.90861111
Q1016820,Municipality of Sveta Trojica v Slovenskih Goricah,province,Q215,Slovenia,46.575555555,15.876944444
Q3484655,City Municipality of Krško,province,Q215,Slovenia,45.95,15.48333333
Q3482211,Črnomelj Municipality,province,Q215,Slovenia,45.56666667,15.2
Q1009413,Municipality of Ribnica na Pohorju,province,Q215,Slovenia,46.537222222,15.273333333
Q1154134,Fa'asaleleaga,province,Q683,Samoa,-13.666666666,-172.25
Q1515842,Mirna Municipality,province,Q215,Slovenia,45.95027778,15.06083333
Q1016698,Municipality of Prebold,province,Q215,Slovenia,46.233333333,15.091666666
Q1034410,Municipality of Braslovče,province,Q215,Slovenia,46.285,15.0397
Q3441893,City Municipality of Kranj,province,Q215,Slovenia,46.2422,14.3577
Q1008086,Municipality of Veržej,province,Q215,Slovenia,46.581755555,16.162325
Q1252438,Municipality of Cerkvenjak,province,Q215,Slovenia,46.56666667,15.95
Q331196,Maldonado Department,province,Q77,Uruguay,-34.633333333,-54.883333333
Q1008095,Municipality of Markovci,province,Q215,Slovenia,46.4,15.933333333
Q3435689,Municipality of Gornji Petrovci,province,Q215,Slovenia,46.8,16.21666667
Q183640,Banská Bystrica Region,province,Q214,Slovakia,48.729722222,19.149166666
Q183498,Bratislava Region,province,Q214,Slovakia,48.143888888,17.109722222
Q1154109,Va'a-o-Fonoti,province,Q683,Samoa,-13.95,-171.533333333
Q3503153,Municipality of Kamnik,province,Q215,Slovenia,46.225,14.616666666
Q6309297,Municipality of Muta,province,Q215,Slovenia,46.60888889,15.16583333
Q3441842,Municipality of Idrija,province,Q215,Slovenia,46.00132,14.02211
Q2242799,Municipality of Postojna,province,Q215,Slovenia,45.78333333,14.21666667
Q3441808,Urban Municipality of Ptuj,province,Q215,Slovenia,46.4196,15.8697
Q1154121,A'ana,province,Q683,Samoa,-13.890930555,-171.987377777
Q1009421,Municipality of Kozje,province,Q215,Slovenia,46.1,15.516666666
Q1016840,Municipality of Dolenjske Toplice,province,Q215,Slovenia,45.754444444,15.058333333
Q3435104,Maribor City Municipality,province,Q215,Slovenia,46.55,15.65
Q1193134,Gaga'ifomauga,province,Q683,Samoa,-13.483333333,-172.5
Q1019067,Municipality of Grad,province,Q215,Slovenia,46.800833333,16.091666666
Q1008048,Municipality of Ivančna Gorica,province,Q215,Slovenia,45.9384838,14.8039742
Q1587704,Municipality of Semič,province,Q215,Slovenia,45.65444444,15.17833333
Q1012761,Municipality of Moravče,province,Q215,Slovenia,46.133333333,14.75
Q3441849,City Municipality of Velenje,province,Q215,Slovenia,46.3621,15.1105
Q1005224,Municipality of Gorenja Vas-Poljane,province,Q215,Slovenia,46.083333333,14.05
Q3259688,Municipality of Bovec,province,Q215,Slovenia,46.33333333,13.55
Q3346841,Ruše Municipality,province,Q215,Slovenia,46.53833333,15.51527778
Q1193143,Gaga'emauga,province,Q683,Samoa,-13.5,-172.25
Q1313614,Solčava Municipality,province,Q215,Slovenia,46.41944444,14.69361111
Q181342,Trnava Region,province,Q214,Slovakia,48.3775,17.588333333
Q1027245,Municipality of Rogatec,province,Q215,Slovenia,46.21666667,15.7
Q1005165,Municipality of Miklavž na Dravskem Polju,province,Q215,Slovenia,46.50583333,15.69722222
Q189001,Prešov Region,province,Q214,Slovakia,49.001666666,21.239444444
Q1193139,Vaisigano,province,Q683,Samoa,-13.533333333,-172.733333333
Q1016826,Municipality of Starše,province,Q215,Slovenia,46.466666666,15.766666666
Q1027078,Mokronog-Trebelno Municipality,province,Q215,Slovenia,45.933333333,15.133333333
Q1016831,Municipality of Sveti Tomaž,province,Q215,Slovenia,46.483333333,16.079444444
Q16577,Canelones Department,province,Q77,Uruguay,-34.524166666,-56.281666666
Q16579,San José Department,province,Q77,Uruguay,-34.338888888,-56.710277777
Q13378292,Municipality of Vodice,province,Q215,Slovenia,46.166666666,14.5
Q13378051,Municipality of Ravne na Koroškem,province,Q215,Slovenia,46.5437,14.9809
Q13377798,Municipality of Žužemberk,province,Q215,Slovenia,45.816666666,14.933333333
Q13365904,Municipality of Hodoš,province,Q215,Slovenia,46.8233,16.3342
Q16578,Flores Department,province,Q77,Uruguay,-33.6,-56.833333333
Q13377986,Radeče Municipality,province,Q215,Slovenia,46.066666666,15.183333333
Q13377747,Municipality of Borovnica,province,Q215,Slovenia,45.9,14.38333333
Q13370246,Municipality of Cirkulane,province,Q215,Slovenia,46.35,16.0
Q16582,Rocha Department,province,Q77,Uruguay,-33.933333333,-54.0
Q16575,Cerro Largo Department,province,Q77,Uruguay,-32.368055555,-54.167777777
Q13378155,Slovenske Konjice Municipality,province,Q215,Slovenia,46.33722,15.42444
Q11214302,Sevnica Municipality,province,Q215,Slovenia,46.0,15.3
Q13378299,Municipality of Vransko,province,Q215,Slovenia,46.25,14.95
Q13377778,Municipality of Grosuplje,province,Q215,Slovenia,45.93639,14.66528
Q16610,Treinta y Tres Department,province,Q77,Uruguay,-33.230833333,-54.382222222
Q12062190,Municipality of Kostanjevica na Krki,province,Q215,Slovenia,45.85,15.41666667
Q13107298,Municipality of Cerknica,province,Q215,Slovenia,45.8,14.36666667
Q13378384,Šentjur Municipality,province,Q215,Slovenia,46.216666666,15.4
Q13378243,Trebnje Municipality,province,Q215,Slovenia,45.90833333,15.00666667
Q13378453,Municipality of Šmartno pri Litiji,province,Q215,Slovenia,46.05,14.85
Q13378328,Zagorje ob Savi Municipality,province,Q215,Slovenia,46.13333333,15.0
Q15283322,Komen Municipality,province,Q215,Slovenia,45.8168,13.7455
Q13365883,Municipality of Lenart,province,Q215,Slovenia,46.574166666,15.832222222
Q13377780,Hrastnik Municipality,province,Q215,Slovenia,46.13333333,15.1
Q13377763,Municipality of Domžale,province,Q215,Slovenia,46.13333333,14.6
Q12042076,Municipality of Izola,province,Q215,Slovenia,45.5366,13.6602
Q13220435,municipality of Cerkno,province,Q215,Slovenia,46.13333,13.98333
Q16580,Colonia Department,province,Q77,Uruguay,-34.116666666,-57.683333333
Q16584,Soriano Department,province,Q77,Uruguay,-33.522777777,-57.752777777
Q13377731,Municipality of Bistrica ob Sotli,province,Q215,Slovenia,46.05888889,15.66416667
Q13365892,Municipality of Dobrovnik,province,Q215,Slovenia,46.65,16.35
Q13378058,Municipality of Rečica ob Savinji,province,Q215,Slovenia,46.3248325,14.9201004
Q16603,Artigas Department,province,Q77,Uruguay,-30.624166666,-56.945
Q13377751,Municipality of Cankova,province,Q215,Slovenia,46.71666667,16.01666667
Q16595,Salto Department,province,Q77,Uruguay,-31.315833333,-57.036666666
Q13377784,Municipality of Ilirska Bistrica,province,Q215,Slovenia,45.56666667,14.23333333
Q12042075,Ankaran Municipality,province,Q215,Slovenia,45.579,13.7362
Q16593,Florida Department,province,Q77,Uruguay,-34.099444444,-56.215277777
Q9273677,City Municipality of Murska Sobota,province,Q215,Slovenia,46.658,16.1651
Q11211457,Municipality of Slovenska Bistrica,province,Q215,Slovenia,46.4,15.566666666
Q13378281,Municipality of Velike Lašče,province,Q215,Slovenia,45.83333333,14.63333333
Q16596,Río Negro Department,province,Q77,Uruguay,-33.124722222,-58.300277777
Q13378373,Municipality of Šalovci,province,Q215,Slovenia,46.825,16.298055555
Q16594,Montevideo Department,province,Q77,Uruguay,-34.883611111,-56.181944444
Q16609,Rivera Department,province,Q77,Uruguay,-31.5,-55.25
Q9014817,Municipality of Vrhnika,province,Q215,Slovenia,45.96666667,14.3
Q13378288,Municipality of Vitanje,province,Q215,Slovenia,46.40306,15.29472
Q16576,Paysandú Department,province,Q77,Uruguay,-32.065277777,-57.327222222
Q16587,Tacuarembó Department,province,Q77,Uruguay,-32.114722222,-55.755555555
Q16591,Durazno Department,province,Q77,Uruguay,-33.042777777,-56.028055555
Q8684,Seoul,province,Q884,South Korea,37.56,126.99
Q1139082,Isabel Province,province,Q685,Solomon Islands,-8.0,159.01666667
Q1051475,Rennell and Bellona Province,province,Q685,Solomon Islands,-11.55,160.083333333
Q27916,Zaghouan Governorate,province,Q948,Tunisia,36.4,10.15
Q613,Emirate of Dubai,province,Q878,United Arab Emirates,25.264444444,55.311666666
Q1190896,Malaita Province,province,Q685,Solomon Islands,-9.0,160.98333333
Q16520,Busan,province,Q884,South Korea,35.18,129.075
Q4091,Emirate of Fujairah,province,Q878,United Arab Emirates,25.133055555,56.333055555
Q1116700,Makira-Ulawa Province,province,Q685,Solomon Islands,-10.55751,161.78517
Q936088,Temotu Province,province,Q685,Solomon Islands,-10.75,167.0
Q241145,Sfax Governorate,province,Q948,Tunisia,34.733333333,10.766666666
Q207319,Gorno-Badakhshan Autonomous Region,province,Q863,Tajikistan,38.0,73.0
Q150325,Western Province,province,Q685,Solomon Islands,-8.0,157.0
Q276565,Sousse Governorate,province,Q948,Tunisia,35.833333333,10.633333333
Q188810,Emirate of Sharjah,province,Q878,United Arab Emirates,25.35,55.433055555
Q159477,Emirate of Ajman,province,Q878,United Arab Emirates,25.4,55.5
Q276576,Béja Governorate,province,Q948,Tunisia,36.733333333,9.183333333
Q187712,Emirate of Abu Dhabi,province,Q878,United Arab Emirates,23.666666666,54.0
Q269968,Gafsa Governorate,province,Q948,Tunisia,34.416666666,8.783333333
Q242263,Gabès Governorate,province,Q948,Tunisia,33.883333333,10.116666666
Q233116,Ariana Governorate,province,Q948,Tunisia,36.8625,10.195556
Q276574,Kairouan Governorate,province,Q948,Tunisia,35.666666666,10.1
Q238555,Ben Arous Governorate,province,Q948,Tunisia,36.747222,10.333333
Q175021,Emirate of Umm Al Quwain,province,Q878,United Arab Emirates,25.55,55.55
Q170024,Ras Al Khaimah,province,Q878,United Arab Emirates,25.783333333,55.95
Q241582,Sughd Province,province,Q863,Tajikistan,39.5,69.0
Q241129,Bizerte Governorate,province,Q948,Tunisia,37.266666666,9.866666666
Q293722,Central Province,province,Q685,Solomon Islands,-9.06666667,160.21666667
Q328145,Nabeul Governorate,province,Q948,Tunisia,36.75,10.75
Q734328,Manouba Governorate,province,Q948,Tunisia,36.807778,10.101111
Q328109,Tunis Governorate,province,Q948,Tunisia,36.8,10.17
Q328164,Mahdia Governorate,province,Q948,Tunisia,35.5,11.066666666
Q388047,Kasserine Governorate,province,Q948,Tunisia,35.166666666,8.833333333
Q318102,Monastir Governorate,province,Q948,Tunisia,35.783333333,10.833333333
Q633511,Khatlon Province,province,Q863,Tajikistan,37.833333333,69.0
Q327045,Tataouine Governorate,province,Q948,Tunisia,32.925555555,10.444166666
Q328199,Kef Governorate,province,Q948,Tunisia,36.182222,8.714722
Q388059,Tozeur Governorate,province,Q948,Tunisia,33.916666666,8.133333333
Q286063,Kebili Governorate,province,Q948,Tunisia,33.701944,8.973611
Q650617,Shefa,province,Q686,Vanuatu,-17.333333333,168.5
Q328115,Siliana Governorate,province,Q948,Tunisia,36.166666666,9.366666666
Q576417,Tafea,province,Q686,Vanuatu,-19.5,169.5
Q399063,Choiseul Province,province,Q685,Solomon Islands,-7.00028,156.96389
Q633490,Districts under Central Government Jurisdiction,province,Q863,Tajikistan,39.0,70.0
Q327087,Medenine Governorate,province,Q948,Tunisia,33.354722,10.505278
Q276580,Jendouba Governorate,province,Q948,Tunisia,36.5,8.783333333
Q327097,Sidi Bouzid Governorate,province,Q948,Tunisia,35.033333333,9.5
Q41070,South Chungcheong,province,Q884,South Korea,36.659268,126.673005
Q41154,North Gyeongsang,province,Q884,South Korea,36.576144,128.50556
Q41071,Gangwon Province,province,Q884,South Korea,37.5,128.25
Q41066,North Chungcheong,province,Q884,South Korea,36.633855,127.491528
Q20934,Incheon,province,Q884,South Korea,37.463888888,126.648611111
Q20937,Gyeonggi Province,province,Q884,South Korea,37.5,127.25
Q41161,South Jeolla,province,Q884,South Korea,34.816252,126.462975
Q41157,North Jeolla,province,Q884,South Korea,35.82013,127.10957
Q41151,South Gyeongsang,province,Q884,South Korea,35.237968,128.691918
Q15913,Municipality of Rogaška Slatina,province,Q215,Slovenia,46.231388888,15.637777777
Q822514,Torba,province,Q686,Vanuatu,-13.75,167.5
Q25110,Municipality of Lovrenc na Pohorju,province,Q215,Slovenia,46.54055556,15.39305556
Q836649,Penama,province,Q686,Vanuatu,-15.5,168.0
Q15924,Municipality of Tolmin,province,Q215,Slovenia,46.17947,13.71162
Q15927,Municipality of Tržič,province,Q215,Slovenia,46.366666666,14.316666666
Q740656,Malampa,province,Q686,Vanuatu,-16.25,167.75
Q760888,Guadalcanal Province,province,Q685,Solomon Islands,-9.75,160.0
Q15932,Železniki Municipality,province,Q215,Slovenia,46.21666667,14.15
Q41164,Jeju Province,province,Q884,South Korea,33.366666666,126.533333333
Q15925,Municipality of Trbovlje,province,Q215,Slovenia,46.15,15.05
Q15923,Municipality of Šoštanj,province,Q215,Slovenia,46.37722222,15.04555556
Q15912,Municipality of Ribnica,province,Q215,Slovenia,45.74,14.730833333
Q15931,Municipality of Žalec,province,Q215,Slovenia,46.250833333,15.163888888
Q740640,Sanma,province,Q686,Vanuatu,-15.333333333,166.75
Q748486,Western Province,province,Q953,Zambia,-16.056111111,23.752222222
Q6714242,Muchinga Province,province,Q953,Zambia,-10.0,32.0
Q386667,Luapula Province,province,Q953,Zambia,-11.0,29.0
Q819998,Lusaka Province,province,Q953,Zambia,-15.416666666,29.0
Q190718,Central Province,province,Q953,Zambia,-14.0,29.0
Q846320,Northwestern Province,province,Q953,Zambia,-13.0,25.0
Q457189,Mashonaland West Province,province,Q954,Zimbabwe,-17.0,29.5
Q24045859,Bulawayo Province,province,Q954,Zimbabwe,-20.17,28.58
Q823810,Eastern Province,province,Q953,Zambia,-13.0,32.25
Q456562,Matabeleland North Province,province,Q954,Zimbabwe,-19.0,27.5
Q456556,Midlands Province,province,Q954,Zimbabwe,-19.0,30.0
Q498351,Masvingo Province,province,Q954,Zimbabwe,-21.0,31.0
Q498355,Matabeleland South Province,province,Q954,Zimbabwe,-21.0,29.5
Q778738,Northern Province,province,Q953,Zambia,-11.0,31.0
Q16928358,Harare Province,province,Q954,Zimbabwe,-17.85417,31.05833
Q596156,Mashonaland Central Province,province,Q954,Zimbabwe,-17.0,31.0
Q738382,Southern Province,province,Q953,Zambia,-16.5,27.0
Q465847,Manicaland Province,province,Q954,Zimbabwe,-19.0,32.5
Q465853,Mashonaland East Province,province,Q954,Zimbabwe,-17.5,32.0
Q176635,Tropic of Cancer,region,Q79,Egypt,23.436027777,0.0
Q640303,Pajottenland,region,Q31,Belgium,50.78333333,4.11666667
Q1165582,Dār Fertit,region,Q929,Central African Republic,8.33333,26.0
Q66065,Sahel,region,Q657,Chad,14.474672,13.511696
Q207887,Guinea,region,Q1009,Cameroon,6.596835,1.243047
Q170526,Fertile Crescent,region,Q79,Egypt,36.0,40.0
Q44302,Nagorno-Karabakh,region,Q227,Azerbaijan,39.815278,46.751944
Q190665,Central Croatia,region,Q224,Croatia,45.75,16.266666666
Q738682,Denderstreek,region,Q31,Belgium,,
Q118574,Altiplano,region,Q750,Bolivia,-19.0,-68.0
Q696428,Q696428,region,Q31,Belgium,,
Q748368,Moxos savanna,region,Q750,Bolivia,,
Q1140225,Golden Crescent,region,Q889,Afghanistan,,
Q1078270,Campine,region,Q31,Belgium,51.316666666,4.933333333
Q1074945,Wadi El Natrun,region,Q79,Egypt,30.416666666,30.333333333
Q960113,Wakhan,region,Q889,Afghanistan,37.12924,73.61868
Q27381,North Africa,region,Q79,Egypt,30.440741666,9.681713888
Q1143203,Ravni Kotari,region,Q224,Croatia,44.19230451,15.30785036
Q389182,Dardistan,region,Q889,Afghanistan,34.582019,73.294032
Q185032,Pannonian Basin,region,Q224,Croatia,46.5,20.0
Q27449,Southern Europe,region,Q224,Croatia,41.093498,15.017008
Q771405,South Asia,region,Q889,Afghanistan,26.9,72.2
Q200173,South Caucasus,region,Q399,Armenia,40.379569444,49.891230555
Q80338,Bengal,region,Q902,Bangladesh,23.9888,88.7311
Q27394,Southern Africa,region,Q963,Botswana,-25.879105555,23.097577777
Q476386,West Balkans,region,Q224,Croatia,43.0,20.0
Q135028,Nubia,region,Q79,Egypt,18.9508,32.2558
Q209703,Sudan,region,Q657,Chad,,
Q177440,Tropic of Capricorn,region,Q963,Botswana,-23.436694444,0.0
Q208643,Malay Archipelago,region,Q921,Brunei,-2.080581841,126.546886941
Q844510,Litoral,region,Q750,Bolivia,,
Q4412,West Africa,region,Q1011,Cape Verde,12.0,3.0
Q1158060,Zagora,region,Q224,Croatia,43.7118,16.284
Q236185,Blue Banana,region,Q31,Belgium,,
Q132646,Bactria,region,Q889,Afghanistan,36.758056,66.898889
Q778118,Arelerland,region,Q31,Belgium,49.666666666,5.766666666
Q179842,Tibetan Plateau,region,Q889,Afghanistan,33.0,88.0
Q181103,Balochistan,region,Q889,Afghanistan,28.883333,64.416667
Q144750,Shia Crescent,region,Q227,Azerbaijan,,
Q578950,Baranja,region,Q224,Croatia,45.798583333,18.807638888
Q105472,Macaronesia,region,Q1011,Cape Verde,24.256666666,-22.471111111
Q683768,Pagus Mempiscus,region,Q31,Belgium,,
Q463871,Lower Egypt,region,Q79,Egypt,30.6,31.1
Q806922,Banovina,region,Q224,Croatia,45.34346,16.21857
Q11708,Southeast Asia,region,Q902,Bangladesh,12.0,105.1
Q27496,Western Europe,region,Q31,Belgium,47.409273,2.536919
Q27275,Central Asia,region,Q889,Afghanistan,45.3,63.9
Q507785,Watamula,region,Q25279,Curaçao,12.3833,-69.15
Q203751,Upper Egypt,region,Q79,Egypt,24.1,32.7
Q236118,Southern Cone,region,Q750,Bolivia,-39.1,-67.9
Q2255186,Land of Herve,region,Q31,Belgium,50.66667,5.83333
Q2397204,Karabakh,region,Q227,Azerbaijan,40.015782,46.680514
Q1278925,East Herzegovina,region,Q225,Bosnia and Herzegovina,43.4769,17.815
Q2919361,Maritime Southeast Asia,region,Q921,Brunei,,
Q2920405,Saingilo,region,Q227,Azerbaijan,,
Q2366175,Sundaland,region,Q921,Brunei,0.0,110.0
Q2641492,Triveneto,region,Q224,Croatia,45.733333333,11.85
Q3150100,ARA region,region,Q31,Belgium,,
Q1469840,Malesia,region,Q921,Brunei,-0.501491,118.986402
Q2264583,Q2264583,region,Q31,Belgium,49.955277777,4.382777777
Q2292373,Assebroekse meersen,region,Q31,Belgium,51.183333333,3.278055555
Q1963500,Little Brabant,region,Q31,Belgium,51.0787,4.2438
Q2400872,Romance Flanders,region,Q31,Belgium,,
Q2491613,Assels,region,Q31,Belgium,51.0397,3.6716
Q1514886,East Belgium,region,Q31,Belgium,,
Q1822077,Q1822077,region,Q31,Belgium,50.738055555,4.351111111
Q1422037,Middle Egypt,region,Q79,Egypt,28.07,31.05
Q1342464,Q1342464,region,Q31,Belgium,,
Q2465242,Waasland,region,Q31,Belgium,51.250278,4.202222
Q928727,Bukovica,region,Q224,Croatia,44.1483051,15.75188061
Q1562139,Q1562139,region,Q225,Bosnia and Herzegovina,,
Q2210101,Q2210101,region,Q31,Belgium,51.198055555,5.590277777
Q1306228,Bolivian plains region,region,Q750,Bolivia,,
Q1561488,Poljica,region,Q224,Croatia,,
Q2575801,Red Sea Riviera,region,Q79,Egypt,,
Q1974194,Q1974194,region,Q31,Belgium,,
Q1924507,Q1924507,region,Q31,Belgium,50.811388888,4.913333333
Q2633450,Q2633450,region,Q31,Belgium,51.027222222,4.863333333
Q1781326,Turopolje,region,Q224,Croatia,45.65,16.15
Q2311442,Q2311442,region,Q31,Belgium,51.064722222,2.574166666
Q2841453,Amazonia,region,Q750,Bolivia,-3.1,-60.016388888
Q2478990,Q2478990,region,Q31,Belgium,,
Q2669453,Darvaz,region,Q889,Afghanistan,,
Q2359205,Q2359205,region,Q31,Belgium,50.863333333,4.149444444
Q1789654,Croatian Littoral,region,Q224,Croatia,44.931194444,14.919472222
Q2541006,West-Vlaams Heuvelland,region,Q31,Belgium,50.769123,2.78331757
Q3128509,Q3128509,region,Q31,Belgium,,
Q1967085,Q1967085,region,Q31,Belgium,50.883055555,4.151111111
Q1704398,Pashtunistan,region,Q889,Afghanistan,,
Q1828130,Q1828130,region,Q31,Belgium,51.211388888,5.494444444
Q1350121,Tora Bora,region,Q889,Afghanistan,34.116667,70.216667
Q1784321,Kordun,region,Q224,Croatia,45.11666667,15.58333333
Q3110862,Krbava,region,Q224,Croatia,44.6,15.7
Q2660389,Q2660389,region,Q31,Belgium,50.876666666,5.486666666
Q1414323,Northwestern Europe,region,Q31,Belgium,53.0,7.0
Q2303643,Brabantian Ardennes,region,Q31,Belgium,50.698,4.622
Q955543,Westhoek,region,Q31,Belgium,50.9,2.6
Q1827673,Q1827673,region,Q31,Belgium,51.223333333,4.3625
Q1305748,Media Luna,region,Q750,Bolivia,,
Q1804710,Upper Adriatic,region,Q224,Croatia,44.0,14.0
Q2224284,Meetjesland,region,Q31,Belgium,51.166666666,3.5
Q6433192,Kosinj,region,Q224,Croatia,44.73638889,15.27666667
Q5247515,Maasland,region,Q31,Belgium,50.75753,5.68217
Q4860756,Barind Tract,region,Q902,Bangladesh,24.8,88.7
Q11909576,Bolbene,region,Q399,Armenia,,
Q13395623,North Bengal,region,Q902,Bangladesh,25.55,88.83
Q6694414,Loy Kandahar,region,Q889,Afghanistan,,
Q5564954,Gishora,region,Q967,Burundi,-3.363,29.922
Q4438510,Q4438510,region,Q31,Belgium,50.845555555,5.290277777
Q10260800,South American Tornado Alley,region,Q750,Bolivia,,
Q6741549,Malay world,region,Q921,Brunei,,
Q4277427,Tropolje,region,Q225,Bosnia and Herzegovina,43.668,17.505
