unique_id,name,name_clean,entity_type,lat,lon,star_rating,source,source_id,destination_id,destination_name
osmacc_4228045690,كتلة تواليتات ٨ خلايا المتحابون بالله,كتلة تواليتات ٨ خلايا المتحابون بالله,Hostel,36.2889282,36.7301145,,osm_accommodation,4228045690,Q41183,Aleppo
osmacc_4228050390,كتلة تواليتات ٨ خلايا البيدر,كتلة تواليتات ٨ خلايا البيدر,Hostel,36.2892844,36.7297117,,osm_accommodation,4228050390,Q41183,Aleppo
osmacc_4228050391,كتلة تواليتات ٨خلايا كفرنبودة الصمود,كتلة تواليتات ٨خلايا كفرنبودة الصمود,Hostel,36.2674792,36.7175536,,osm_accommodation,4228050391,Q41183,Aleppo
osmacc_4228053289,كتلة تواليتات ٨ خلايا المتحابون بالله,كتلة تواليتات ٨ خلايا المتحابون بالله,Hostel,36.2893722,36.7302983,,osm_accommodation,4228053289,Q41183,Aleppo
osmacc_4229798890,تواليتات الرضوان ٢,تواليتات الرضوان ٢,Hostel,36.2936652,36.7044198,,osm_accommodation,4229798890,Q41183,Aleppo
osmacc_4269890290,كتلة تواليتات اارصوان,كتلة تواليتات اارصوان,Hostel,36.2937258,36.7044944,,osm_accommodation,4269890290,Q41183,Aleppo
osmacc_4340224114,A & M KNAYZEH home apt. بناية خالد بن الوليد،ط2، درج الفرن,a m knayzeh home apt بناية خالد بن الوليدط2 درج الفرن,Guesthouse,36.2177435,37.137268,,osm_accommodation,4340224114,Q41183,Aleppo
osmacc_4564451390,مخيم للنازحين,مخيم للنازحين,Guesthouse,36.5842016,37.0379546,,osm_accommodation,4564451390,Q41183,Aleppo
osmacc_4564451889,Kamp,kamp,Guesthouse,36.5860129,37.0561241,,osm_accommodation,4564451889,Q41183,Aleppo
osmacc_5014299124,مخيم إعمل واترك أثر,مخيم إعمل واترك أثر,Camping,36.2971363,36.7062781,,osm_accommodation,5014299124,Q41183,Aleppo
osmacc_5014320821,مخيم المهاجرين مارد,مخيم المهاجرين مارد,Camping,36.2950828,36.7019794,,osm_accommodation,5014320821,Q41183,Aleppo
osmacc_5040509726,مسكن 1,مسكن 1,Guesthouse,36.0928342,36.7373182,,osm_accommodation,5040509726,Q41183,Aleppo
osmacc_5040588522,مخيم ميزناز,مخيم ميزناز,Camping,36.0585868,36.8604878,,osm_accommodation,5040588522,Q41183,Aleppo
osmacc_5088101929,منزل عبدو حلاق,منزل عبدو حلاق,Guesthouse,36.14014,36.823486,,osm_accommodation,5088101929,Q41183,Aleppo
osmacc_5139880721,بيت كلوش,بيت كلوش,Hostel,36.2240479,37.1048782,,osm_accommodation,5139880721,Q41183,Aleppo
osmacc_5225332325,ابراهيم قرعوش,ابراهيم قرعوش,Hotel,36.1775784,37.1405935,,osm_accommodation,5225332325,Q41183,Aleppo
osmacc_5297163421,ابو حمد,ابو حمد,Villa,36.0195164,36.6779254,,osm_accommodation,5297163421,Q41183,Aleppo
osmacc_5411202066,حاجز الشهباء,حاجز الشهباء,Camping,36.224342,37.1069908,,osm_accommodation,5411202066,Q41183,Aleppo
osmacc_5469640224,رمزون,رمزون,Camping,36.2267704,36.8098096,,osm_accommodation,5469640224,Q41183,Aleppo
osmacc_5579424121,الخيمه,الخيمه,Camping,36.6542999,37.1196517,,osm_accommodation,5579424121,Q41183,Aleppo
osmacc_5966780385,غرفة الفصيلة3,غرفة الفصيلة3,Villa,36.1796555,37.5751731,,osm_accommodation,5966780385,Q41183,Aleppo
osmacc_5966780386,باب الفرع,باب الفرع,Villa,36.1759195,37.5656998,,osm_accommodation,5966780386,Q41183,Aleppo
osmacc_6388294785,Shahba Aleppo,shahba aleppo,Hotel,36.2028659,37.1313878,,osm_accommodation,6388294785,Q41183,Aleppo
osmacc_6416287285,مساكن الزراعة,مساكن الزراعة,Villa,36.2192278,37.1528422,,osm_accommodation,6416287285,Q41183,Aleppo
osmacc_6537121485,المنزل,المنزل,Guesthouse,36.203099,37.0887042,,osm_accommodation,6537121485,Q41183,Aleppo
osmacc_6627519086,أمية الجديد,أمية الجديد,Hotel,36.2051276,37.1487923,,osm_accommodation,6627519086,Q41183,Aleppo
osmacc_6627519285,رمسيس,رمسيس,Hotel,36.2049587,37.1494828,,osm_accommodation,6627519285,Q41183,Aleppo
osmacc_7090751486,مخيم الحراقة,مخيم الحراقة,Camping,36.4973746,37.5469183,,osm_accommodation,7090751486,Q41183,Aleppo
osmacc_7090751686,حرش أبو عدنان,حرش أبو عدنان,Camping,36.4983223,37.5537979,,osm_accommodation,7090751686,Q41183,Aleppo
osmacc_7090751885,مخيم الوادي,مخيم الوادي,Camping,36.5014586,37.5399388,,osm_accommodation,7090751885,Q41183,Aleppo
osmacc_7090751886,حرش ١,حرش ١,Camping,36.5025313,37.5657631,,osm_accommodation,7090751886,Q41183,Aleppo
osmacc_7090751887,حرش ٢,حرش ٢,Camping,36.4975192,37.5671675,,osm_accommodation,7090751887,Q41183,Aleppo
osmacc_7090751888,حرش ٣,حرش ٣,Camping,36.5028632,37.5765661,,osm_accommodation,7090751888,Q41183,Aleppo
osmacc_7261174585,جمعية التربية,جمعية التربية,Villa,36.2294578,37.0956393,,osm_accommodation,7261174585,Q41183,Aleppo
osmacc_7298401585,مخيم البشير في كللي,مخيم البشير في كللي,Camping,36.1480662,36.7036842,,osm_accommodation,7298401585,Q41183,Aleppo
osmacc_7298401685,مخيم مشهد روحين,مخيم مشهد روحين,Camping,36.2679157,36.7669457,,osm_accommodation,7298401685,Q41183,Aleppo
osmacc_7340885585,مخيم أرنبا,مخيم أرنبا,Camping,36.2239698,36.7219989,,osm_accommodation,7340885585,Q41183,Aleppo
osmacc_7752752198,سرمدا,سرمدا,Camping,36.2014255,36.7119201,,osm_accommodation,7752752198,Q41183,Aleppo
osmacc_7752752199,مخيم الأنصار,مخيم الأنصار,Camping,36.1364158,36.7145819,,osm_accommodation,7752752199,Q41183,Aleppo
osmacc_7845782586,مخيم ريف حماه الغربي,مخيم ريف حماه الغربي,Camping,36.319717,36.6623785,,osm_accommodation,7845782586,Q41183,Aleppo
osmacc_7845870885,مخيم العربية,مخيم العربية,Camping,36.3231104,36.661903,,osm_accommodation,7845870885,Q41183,Aleppo
osmacc_7846029385,مخيم الجزيرة,مخيم الجزيرة,Camping,36.3236434,36.6614537,,osm_accommodation,7846029385,Q41183,Aleppo
osmacc_7846090086,مخيم الحمزة,مخيم الحمزة,Camping,36.314968,36.6600954,,osm_accommodation,7846090086,Q41183,Aleppo
osmacc_7846119185,مدخل مخيم الحمزة,مدخل مخيم الحمزة,Camping,36.3131605,36.660025,,osm_accommodation,7846119185,Q41183,Aleppo
osmacc_7846132385,مخيم مطوع 1,مخيم مطوع 1,Camping,36.3138653,36.6642457,,osm_accommodation,7846132385,Q41183,Aleppo
osmacc_7849327985,مخيم الفاروق عمر,مخيم الفاروق عمر,Camping,36.3229781,36.6621445,,osm_accommodation,7849327985,Q41183,Aleppo
osmacc_7878347687,مخيم لستم لوحدكم,مخيم لستم لوحدكم,Camping,36.2465843,36.7326315,,osm_accommodation,7878347687,Q41183,Aleppo
osmacc_7878347688,مخيم سواعد الاخاء,مخيم سواعد الاخاء,Camping,36.2471344,36.7082541,,osm_accommodation,7878347688,Q41183,Aleppo
osmacc_7878347988,لستم لوحدكم,لستم لوحدكم,Camping,36.2472782,36.7325644,,osm_accommodation,7878347988,Q41183,Aleppo
osmacc_7878348286,مخيم السكة,مخيم السكة,Camping,36.0640663,36.6781403,,osm_accommodation,7878348286,Q41183,Aleppo
osmacc_7878348486,مخيم العزة,مخيم العزة,Camping,36.1898994,36.789435,,osm_accommodation,7878348486,Q41183,Aleppo
osmacc_7878579485,ابناء القصير,ابناء القصير,Camping,36.2305533,36.750487,,osm_accommodation,7878579485,Q41183,Aleppo
osmacc_7878579486,مخيم المنهل,مخيم المنهل,Camping,36.1018117,36.6652084,,osm_accommodation,7878579486,Q41183,Aleppo
osmacc_7878579487,مخيم الفان الشمالي,مخيم الفان الشمالي,Camping,36.2407524,36.733629,,osm_accommodation,7878579487,Q41183,Aleppo
osmacc_7878580685,الاحسان,الاحسان,Camping,36.1196078,36.7180388,,osm_accommodation,7878580685,Q41183,Aleppo
osmacc_7878584785,مخيم تل الحطابات,مخيم تل الحطابات,Camping,36.2567171,36.7514677,,osm_accommodation,7878584785,Q41183,Aleppo
osmacc_7881706088,مخيم كفرعويد,مخيم كفرعويد,Camping,36.1022173,36.7113067,,osm_accommodation,7881706088,Q41183,Aleppo
osmacc_7886106985,مخيم العثمانية,مخيم العثمانية,Camping,36.1567884,36.7151017,,osm_accommodation,7886106985,Q41183,Aleppo
osmacc_7889405885,مخيم ضيوف المعرة,مخيم ضيوف المعرة,Camping,36.1436934,36.7005508,,osm_accommodation,7889405885,Q41183,Aleppo
osmacc_7900480185,مخيم الفرحان,مخيم الفرحان,Camping,36.1461801,36.7005483,,osm_accommodation,7900480185,Q41183,Aleppo
osmacc_7905597486,مخيم كفرعويد,مخيم كفرعويد,Camping,36.1019352,36.71122,,osm_accommodation,7905597486,Q41183,Aleppo
osmacc_7930685185,مخيم مطوع2,مخيم مطوع2,Camping,36.3135388,36.6624307,,osm_accommodation,7930685185,Q41183,Aleppo
osmacc_8097790317,مخيم كفرعويد,مخيم كفرعويد,Camping,36.1010165,36.7111531,,osm_accommodation,8097790317,Q41183,Aleppo
osmacc_8133888317,مخيم المضيق,مخيم المضيق,Camping,36.2503894,36.714366,,osm_accommodation,8133888317,Q41183,Aleppo
osmacc_8134127917,مخيم البركة,مخيم البركة,Camping,36.2499776,36.711875,,osm_accommodation,8134127917,Q41183,Aleppo
osmacc_8140996318,مخيم الخربة,مخيم الخربة,Camping,36.2035933,36.71167,,osm_accommodation,8140996318,Q41183,Aleppo
osmacc_8140996517,مخيم دمعة مازح,مخيم دمعة مازح,Camping,36.2474304,36.7099356,,osm_accommodation,8140996517,Q41183,Aleppo
osmacc_8140996518,مخيم افاميا,مخيم افاميا,Camping,36.2516089,36.7095343,,osm_accommodation,8140996518,Q41183,Aleppo
osmacc_8482921817,مخيم عطاء 2,مخيم عطاء 2,Camping,36.3146871,36.6631632,,osm_accommodation,8482921817,Q41183,Aleppo
osmacc_8482921917,مخيم يوسف ونورا,مخيم يوسف ونورا,Camping,36.3132438,36.664442,,osm_accommodation,8482921917,Q41183,Aleppo
osmacc_8499211321,مخيم,مخيم,Camping,36.29044,36.7117066,,osm_accommodation,8499211321,Q41183,Aleppo
osmacc_8499275917,مخيم سعد بن ابي وقاص,مخيم سعد بن ابي وقاص,Camping,36.1826826,36.7377315,,osm_accommodation,8499275917,Q41183,Aleppo
osmacc_8771561117,أهالي معرة النعمان,أهالي معرة النعمان,Guesthouse,36.3768327,37.5195099,,osm_accommodation,8771561117,Q41183,Aleppo
osmacc_8931654517,NAMA,nama,Guesthouse,35.9834714,36.7028719,,osm_accommodation,8931654517,Q41183,Aleppo
osmacc_9023307223,سراج علي,سراج علي,Villa,36.22959,36.7552537,,osm_accommodation,9023307223,Q41183,Aleppo
osmacc_9959136617,الفاروق,الفاروق,Camping,36.2395287,36.7226089,,osm_accommodation,9959136617,Q41183,Aleppo
osmacc_9981572617,مخيم مورك,مخيم مورك,Camping,36.24447,36.7321308,,osm_accommodation,9981572617,Q41183,Aleppo
osmacc_10060333190,فندق الخدمات,فندق الخدمات,Hotel,36.1992765,37.1600563,,osm_accommodation,10060333190,Q41183,Aleppo
osmacc_10060379322,مسبح سعيد الدواليبي,مسبح سعيد الدواليبي,Camping,36.1935971,37.1587437,,osm_accommodation,10060379322,Q41183,Aleppo
osmacc_10060382363,Al Mansouryia Hotel,al mansouryia hotel,Hotel,36.1956107,37.1558517,,osm_accommodation,10060382363,Q41183,Aleppo
osmacc_10060399010,Hotel al-Jawaher,hotel al-jawaher,Hotel,36.2037122,37.1534871,,osm_accommodation,10060399010,Q41183,Aleppo
osmacc_10060521117,Martini Dar Zamaria دار زمريا,martini dar zamaria دار زمريا,Hotel,36.2076152,37.1578514,,osm_accommodation,10060521117,Q41183,Aleppo
osmacc_10068205839,فندق أرمان,فندق أرمان,Hotel,36.1792527,37.1055986,,osm_accommodation,10068205839,Q41183,Aleppo
osmacc_10074591801,دار السعاده للمسنين,دار السعاده للمسنين,Hostel,36.2292361,37.1138682,,osm_accommodation,10074591801,Q41183,Aleppo
osmacc_10074999353,مجمع جولدن سيتي للأفراح,مجمع جولدن سيتي للأفراح,Hotel,36.2295942,37.1288668,,osm_accommodation,10074999353,Q41183,Aleppo
osmacc_10076418583,Hôtel Al-Jawaher,hôtel al-jawaher,Hotel,36.203656,37.1535428,,osm_accommodation,10076418583,Q41183,Aleppo
osmacc_10076453089,فندق الجنيدي,فندق الجنيدي,Hotel,36.203601,37.151472,,osm_accommodation,10076453089,Q41183,Aleppo
osmacc_10076478738,Sheraton Alep,sheraton alep,Hotel,36.2050158,37.1541183,,osm_accommodation,10076478738,Q41183,Aleppo
osmacc_10097345117,مخيم رحمة,مخيم رحمة,Camping,36.3262895,36.6700791,,osm_accommodation,10097345117,Q41183,Aleppo
osmacc_10141611617,منزل بيت عمي,منزل بيت عمي,Villa,36.2107409,37.1648045,,osm_accommodation,10141611617,Q41183,Aleppo
osmacc_11015727605,مخيم عندان,مخيم عندان,Villa,36.2949462,36.747707,,osm_accommodation,11015727605,Q41183,Aleppo
osmacc_11111225006,Atmeh's Office,atmeh's office,Villa,36.3184577,36.6886696,,osm_accommodation,11111225006,Q41183,Aleppo
osmacc_11380773769,قرطبة,قرطبة,Camping,36.1264396,36.7446078,,osm_accommodation,11380773769,Q41183,Aleppo
osmacc_11380773770,البيداء,البيداء,Camping,36.1358675,36.6815377,,osm_accommodation,11380773770,Q41183,Aleppo
osmacc_11380773771,المنزل,المنزل,Camping,36.297003,36.7082185,,osm_accommodation,11380773771,Q41183,Aleppo
osmacc_11380773869,ديبان,ديبان,Camping,36.1416666,36.7160599,,osm_accommodation,11380773869,Q41183,Aleppo
osmacc_11380773870,كوكب,كوكب,Camping,36.1484959,36.695598,,osm_accommodation,11380773870,Q41183,Aleppo
osmacc_11380773871,رحمة 1,رحمة 1,Camping,36.1500305,36.6985306,,osm_accommodation,11380773871,Q41183,Aleppo
osmacc_11380773969,كرناز,كرناز,Camping,36.1441928,36.6966557,,osm_accommodation,11380773969,Q41183,Aleppo
osmacc_11380773970,شام2,شام2,Camping,36.1041802,36.6672371,,osm_accommodation,11380773970,Q41183,Aleppo
osmacc_11380773972,مخيم كفرسجنة,مخيم كفرسجنة,Camping,36.1384847,36.7099896,,osm_accommodation,11380773972,Q41183,Aleppo
osmacc_11380773973,سكيك,سكيك,Camping,36.1046028,36.690884,,osm_accommodation,11380773973,Q41183,Aleppo
osmacc_11380773974,دار الإيمان,دار الإيمان,Camping,36.120613,36.6940331,,osm_accommodation,11380773974,Q41183,Aleppo
osmacc_11380773975,العودة معرشمارين,العودة معرشمارين,Camping,36.1278579,36.698268,,osm_accommodation,11380773975,Q41183,Aleppo
osmacc_11380774170,ضياء العمران,ضياء العمران,Camping,36.0852583,36.6699173,,osm_accommodation,11380774170,Q41183,Aleppo
osmacc_11380774269,مخيم الايادي,مخيم الايادي,Camping,36.1359301,36.6967756,,osm_accommodation,11380774269,Q41183,Aleppo
osmacc_11380774270,تجمع العز,تجمع العز,Camping,36.1416056,36.6891666,,osm_accommodation,11380774270,Q41183,Aleppo
osmacc_11910740469,مخيم قرية الزهور,مخيم قرية الزهور,Camping,36.1387322,36.6787693,,osm_accommodation,11910740469,Q41183,Aleppo
osmacc_11916294469,مخيم بسامس,مخيم بسامس,Camping,36.2226181,36.7210569,,osm_accommodation,11916294469,Q41183,Aleppo
osmacc_12523358201,أبو أحمد عبيد,أبو أحمد عبيد,Hotel,36.2946763,36.8068073,,osm_accommodation,12523358201,Q41183,Aleppo
osmacc_12717012501,Abo Kamal,abo kamal,Villa,36.1842264,37.1084868,,osm_accommodation,12717012501,Q41183,Aleppo
osmacc_12773675901,بيت عبدو هباش - الباب,بيت عبدو هباش - الباب,Villa,36.3746754,37.5042256,,osm_accommodation,12773675901,Q41183,Aleppo
osmacc_13592297702,زهرة محمد جمعة المصطفى MPCA,زهرة محمد جمعة المصطفى mpca,Villa,36.2568128,37.0741304,,osm_accommodation,13592297702,Q41183,Aleppo
osmacc_13753873501,ورشة أحمد أبو علي,ورشة أحمد أبو علي,Guesthouse,36.1981787,37.1885892,,osm_accommodation,13753873501,Q41183,Aleppo
osmacc_13819308202,عبد المحسن,عبد المحسن,Hotel,36.1965296,37.1321806,,osm_accommodation,13819308202,Q41183,Aleppo
osmacc_13868927205,بيت اهلي,بيت اهلي,Villa,36.2058081,37.0894023,,osm_accommodation,13868927205,Q41183,Aleppo
osmacc_173137804,Dedeman Hotel,dedeman hotel,Hotel,36.2031493,37.1310869,,osm_accommodation,173137804,Q41183,Aleppo
osmacc_203462134,فـنـدق شيراتون حلب,فـنـدق شيراتون حلب,Hotel,36.2047166,37.1540653,,osm_accommodation,203462134,Q41183,Aleppo
osmacc_203569195,فندق بلانت- مجمع الباسل,فندق بلانت- مجمع الباسل,Hotel,36.2101149,37.1567743,,osm_accommodation,203569195,Q41183,Aleppo
osmacc_233416591,الفندق السياحي,الفندق السياحي,Hotel,36.2067911,37.1484951,,osm_accommodation,233416591,Q41183,Aleppo
osmacc_233416592,فندق قصر حلب,فندق قصر حلب,Hotel,36.2071154,37.148596,,osm_accommodation,233416592,Q41183,Aleppo
osmacc_233417664,فندق بارون,فندق بارون,Hotel,36.2049489,37.1499505,,osm_accommodation,233417664,Q41183,Aleppo
osmacc_233417665,فندق  ريغا,فندق ريغا,Hotel,36.2049777,37.1509803,,osm_accommodation,233417665,Q41183,Aleppo
osmacc_233417666,Yarmouk Hotel,yarmouk hotel,Hotel,36.2041925,37.1498039,,osm_accommodation,233417666,Q41183,Aleppo
osmacc_234725696,نادي حلب الليلي,نادي حلب الليلي,Hotel,36.2181073,37.17735,,osm_accommodation,234725696,Q41183,Aleppo
osmacc_234732379,سوبر ستار,سوبر ستار,Hotel,36.1766026,37.1235339,,osm_accommodation,234732379,Q41183,Aleppo
osmacc_235393204,فندق الاورينت,فندق الاورينت,Hotel,36.1893781,37.1160409,,osm_accommodation,235393204,Q41183,Aleppo
osmacc_235394104,فندق كورال المارتيني,فندق كورال المارتيني,Hotel,36.1793294,37.1054807,,osm_accommodation,235394104,Q41183,Aleppo
osmacc_235547302,فندق زين بالاس,فندق زين بالاس,Hotel,36.1991186,37.1191115,,osm_accommodation,235547302,Q41183,Aleppo
osmacc_236964504,فندق بولمان الشهباء,فندق بولمان الشهباء,Hotel,36.2130604,37.126548,,osm_accommodation,236964504,Q41183,Aleppo
osmacc_275513946,abdulal family,abdulal family,Villa,36.2133505,36.9555301,,osm_accommodation,275513946,Q41183,Aleppo
osmacc_432335959,فندق القدس,فندق القدس,Hotel,31.8578749,35.4753093,,osm_accommodation,432335959,Q3805,Amman
osmacc_432336403,Al Qamar,al qamar,Hotel,31.8379878,35.4915427,,osm_accommodation,432336403,Q3805,Amman
osmacc_432343131,Qaser Hisham Hotel,qaser hisham hotel,Hotel,31.8569503,35.4595822,,osm_accommodation,432343131,Q3805,Amman
osmacc_432343715,Sami Hostel,sami hostel,Hostel,31.8369763,35.442148,,osm_accommodation,432343715,Q3805,Amman
osmacc_432343848,فندق السلطان وتل فريك السلطان,فندق السلطان وتل فريك السلطان,Hotel,31.869256,35.4440448,,osm_accommodation,432343848,Q3805,Amman
osmacc_469899766,Marriott Hotel,marriott hotel,Hotel,31.7187633,35.5866568,,osm_accommodation,469899766,Q3805,Amman
osmacc_469899768,King Hussein Bin Talal Convention Center,king hussein bin talal convention center,Hotel,31.7213016,35.5893474,,osm_accommodation,469899768,Q3805,Amman
osmacc_472264830,Moab Land Hotel,moab land hotel,Hotel,31.717714,35.7935538,,osm_accommodation,472264830,Q3805,Amman
osmacc_472387411,فندق ريو الأردن,فندق ريو الأردن,Hotel,32.0247928,35.8517311,,osm_accommodation,472387411,Q3805,Amman
osmacc_474712132,فندق الفنار بالاس,فندق الفنار بالاس,Hotel,31.9969156,35.8834801,,osm_accommodation,474712132,Q3805,Amman
osmacc_474976842,Regency Palace Hotel,regency palace hotel,Hotel,31.9757627,35.9066233,4.0,osm_accommodation,474976842,Q3805,Amman
osmacc_482811290,Mövenpick,mövenpick,Hotel,31.9861377,35.8645485,,osm_accommodation,482811290,Q3805,Amman
osmacc_535400294,Geneva Hotel,geneva hotel,Hotel,31.963401,35.8568498,4.0,osm_accommodation,535400294,Q3805,Amman
osmacc_544529696,Al Waleed,al waleed,Hotel,31.9579498,35.8613486,,osm_accommodation,544529696,Q3805,Amman
osmacc_596590110,فندق شام,فندق شام,Hotel,31.9754111,35.8946921,,osm_accommodation,596590110,Q3805,Amman
osmacc_690422447,القصر,القصر,Hotel,31.9735338,35.8982324,,osm_accommodation,690422447,Q3805,Amman
osmacc_697379366,فندق سدني عمان,فندق سدني عمان,Hostel,31.951555,35.928257,,osm_accommodation,697379366,Q3805,Amman
osmacc_715685922,Ibis Amman,ibis amman,Hotel,31.9903937,35.8649198,,osm_accommodation,715685922,Q3805,Amman
osmacc_719557796,Olive Branch Resort,olive branch resort,Hotel,32.2962867,35.855107,,osm_accommodation,719557796,Q3805,Amman
osmacc_721618924,Olive Branch Campsite,olive branch campsite,Camping,32.2956399,35.8546541,,osm_accommodation,721618924,Q3805,Amman
osmacc_747693174,Cameo Hotel,cameo hotel,Hotel,31.9576136,35.8999798,,osm_accommodation,747693174,Q3805,Amman
osmacc_747693258,Amman West Hotel,amman west hotel,Hotel,31.9578457,35.8998672,,osm_accommodation,747693258,Q3805,Amman
osmacc_964856121,Pilgrim's House,pilgrim's house,Hotel,31.7174944,35.7938689,,osm_accommodation,964856121,Q3805,Amman
osmacc_964953656,O Beach,o beach,Hotel,31.6833499,35.5749712,,osm_accommodation,964953656,Q3805,Amman
osmacc_970179153,فندق منصور,فندق منصور,Hotel,31.9522852,35.9328553,,osm_accommodation,970179153,Q3805,Amman
osmacc_970179156,بغداد غران هوتيل,بغداد غران هوتيل,Hotel,31.9517651,35.9327749,,osm_accommodation,970179156,Q3805,Amman
osmacc_970179162,فندق فرح,فندق فرح,Hotel,31.9529142,35.9329892,,osm_accommodation,970179162,Q3805,Amman
osmacc_975955978,فندق برج الأردن,فندق برج الأردن,Hotel,31.9516775,35.937332,,osm_accommodation,975955978,Q3805,Amman
osmacc_1095660266,Aljun Forest Reserve Cabins,aljun forest reserve cabins,Hotel,32.3802512,35.7635842,,osm_accommodation,1095660266,Q3805,Amman
osmacc_1335747441,Sun Rise Hotel,sun rise hotel,Hotel,31.9601739,35.9181977,2.0,osm_accommodation,1335747441,Q3805,Amman
osmacc_1525347740,Amman Inn Hotel,amman inn hotel,Hotel,31.9572152,35.8710398,,osm_accommodation,1525347740,Q3805,Amman
osmacc_1525347757,Amman Inn,amman inn,Hotel,31.9561011,35.8697421,,osm_accommodation,1525347757,Q3805,Amman
osmacc_1654277402,Rama Hotel,rama hotel,Hotel,31.9627173,35.8571165,,osm_accommodation,1654277402,Q3805,Amman
osmacc_2284359749,Black Iris,black iris,Hotel,31.721646,35.791596,,osm_accommodation,2284359749,Q3805,Amman
osmacc_2284366408,Wadi Mujib Chalets,wadi mujib chalets,Hotel,31.4702538,35.568775,3.0,osm_accommodation,2284366408,Q3805,Amman
osmacc_2344065876,Phoenix Hotel,phoenix hotel,Hotel,31.7232666,35.7919099,,osm_accommodation,2344065876,Q3805,Amman
osmacc_2352549138,BAB Al Shams Resort,bab al shams resort,Hotel,31.8496018,35.4859653,,osm_accommodation,2352549138,Q3805,Amman
osmacc_2412814702,Canary Hotel,canary hotel,Hotel,31.9572222,35.9187293,,osm_accommodation,2412814702,Q3805,Amman
osmacc_2417964230,Amman Pasha Hotel,amman pasha hotel,Hotel,31.9525219,35.9378725,,osm_accommodation,2417964230,Q3805,Amman
osmacc_2577178558,برج العرب,برج العرب,Hotel,31.9513414,35.9361196,,osm_accommodation,2577178558,Q3805,Amman
osmacc_2738863385,Misk Hotel,misk hotel,Hotel,31.9801808,35.8935127,,osm_accommodation,2738863385,Q3805,Amman
osmacc_2807845605,Gardenia Hotel,gardenia hotel,Hotel,31.980354,35.8933286,,osm_accommodation,2807845605,Q3805,Amman
osmacc_2988548958,Ajloun Hotel,ajloun hotel,Hotel,32.3296119,35.7344485,,osm_accommodation,2988548958,Q3805,Amman
osmacc_3243260545,Cliff Hotel,cliff hotel,Hotel,31.9520272,35.9319619,,osm_accommodation,3243260545,Q3805,Amman
osmacc_3350042793,Hawa Guest house,hawa guest house,Guesthouse,31.9541363,35.9320799,,osm_accommodation,3350042793,Q3805,Amman
osmacc_3355357735,Mosaic City Hotel,mosaic city hotel,Hotel,31.7210959,35.7926029,,osm_accommodation,3355357735,Q3805,Amman
osmacc_3396544045,Mariam Hotel,mariam hotel,Hotel,31.7242464,35.7950427,,osm_accommodation,3396544045,Q3805,Amman
osmacc_3396550248,Red Rose Hotel and Suites,red rose hotel and suites,Hotel,31.9666798,35.8749827,,osm_accommodation,3396550248,Q3805,Amman
osmacc_3423175525,City Rose Hotel Suites,city rose hotel suites,Hotel,31.9968144,35.8721869,,osm_accommodation,3423175525,Q3805,Amman
osmacc_3492936915,St John Hotel & Rabwat Madaba Sky Bar & Restaurant,st john hotel rabwat madaba sky bar restaurant,Hotel,31.7152699,35.7936849,,osm_accommodation,3492936915,Q3805,Amman
osmacc_3555055847,Crowne Plaza,crowne plaza,Hotel,31.7068514,35.5839231,,osm_accommodation,3555055847,Q3805,Amman
osmacc_3566684297,Heritage House,heritage house,Hotel,31.949759,35.931086,,osm_accommodation,3566684297,Q3805,Amman
osmacc_3748992249,Jordan River Hostel,jordan river hostel,Guesthouse,31.9560008,35.9313791,,osm_accommodation,3748992249,Q3805,Amman
osmacc_4010295708,Ocean Hotel,ocean hotel,Hotel,31.9673356,35.8748116,,osm_accommodation,4010295708,Q3805,Amman
osmacc_4124614092,Qaimaris,qaimaris,Guesthouse,31.9040391,35.8661371,,osm_accommodation,4124614092,Q3805,Amman
osmacc_4124656799,iRealRent Thi Qar (Apartments 4 Rent),irealrent thi qar apartments 4 rent,Hostel,31.9560279,35.9134182,,osm_accommodation,4124656799,Q3805,Amman
osmacc_4126990189,الكرمل للشقق الفندقية,الكرمل للشقق الفندقية,Hotel,31.972832,35.9112264,,osm_accommodation,4126990189,Q3805,Amman
osmacc_4181876091,أوبرج إن,أوبرج إن,Hotel,31.868229,35.4423404,,osm_accommodation,4181876091,Q3805,Amman
osmacc_4225485306,فندق الفراشة,فندق الفراشة,Hotel,32.0285906,35.8650865,,osm_accommodation,4225485306,Q3805,Amman
osmacc_4226432492,Raouche,raouche,Hotel,32.005447,35.8792562,,osm_accommodation,4226432492,Q3805,Amman
osmacc_4264198093,home amman,home amman,Guesthouse,31.9441577,35.9614742,,osm_accommodation,4264198093,Q3805,Amman
osmacc_4272282789,Uptown Apartments,uptown apartments,Hotel,31.996382,35.8736722,,osm_accommodation,4272282789,Q3805,Amman
osmacc_4284442689,الإبراهيمية,الإبراهيمية,Camping,32.4297761,35.8260028,,osm_accommodation,4284442689,Q3805,Amman
osmacc_4285430589,Home 2,home 2,Guesthouse,31.9199032,35.8869766,,osm_accommodation,4285430589,Q3805,Amman
osmacc_4293478991,yanlış yol,yanlış yol,Guesthouse,32.0214921,35.8688014,,osm_accommodation,4293478991,Q3805,Amman
osmacc_4294596190,evim,evim,Guesthouse,32.021011,35.8689527,,osm_accommodation,4294596190,Q3805,Amman
osmacc_4294630890,diğerlerinin evi,diğerlerinin evi,Guesthouse,32.0299422,35.8781405,,osm_accommodation,4294630890,Q3805,Amman
