destination_wikidata_id,destination_name,osm_id,osm_type,accommodation_name,accommodation_type,star_rating,rooms,lat,lon
Q1040,Karlsruhe,1104333633,node,Hotel Monpti,hotel,3,14,49.4090286,8.7040991
Q1040,Karlsruhe,1122186896,node,Palatia,hotel,3.7,38,49.3704706,8.3726027
Q1040,Karlsruhe,1132988646,node,Hotel an der Therme,hotel,5.0,263,49.4651398,8.177712
Q1040,Karlsruhe,1143052238,node,Gästehaus Anita,hotel,4.5,57,49.2223311,8.6638634
Q1040,Karlsruhe,1149052234,node,Hotel Pension Vital Tanne,hotel,4.9,47,49.2151618,8.6526406
Q1040,Karlsruhe,1150846968,node,Wirtshaus Im Wolsel,guest_house,1.8,6,49.3060826,8.0767353
Q1040,Karlsruhe,1167498810,node,Kaiser Kulturhotel,hotel,1.3,272,49.4761518,8.6646796
Q1040,Karlsruhe,1177193967,node,Ferien- und Winzerhof Pia + Ernst-Josef Roth,guest_house,2.1,270,49.2462336,8.1141307
Q1040,Karlsruhe,1177373310,node,Weingut Karlheinz Roth,guest_house,3.4,177,49.2461768,8.1151928
Q1040,Karlsruhe,1186714627,node,Du Cygne,hotel,2,248,48.9744388,8.1788431
Q1040,Karlsruhe,1208742015,node,Landgasthof IVA,hotel,3.9,215,49.3576866,8.2675714
Q1040,Karlsruhe,1219851052,node,Ratsstube,hotel,4.1,141,48.7144362,8.738976
Q1040,Karlsruhe,1229212695,node,Ferienhof Schäfer,guest_house,1.2,286,49.0691605,8.8043449
Q1040,Karlsruhe,1232283469,node,Rössle Hotel,hotel,3.4,198,48.7270773,8.8521843
Q1040,Karlsruhe,1250759512,node,Pfälzer Hof,guest_house,2.1,7,49.2183781,8.0298581
Q1040,Karlsruhe,1274076409,node,Gasthof zur Rose,hotel,2.1,273,49.5107219,8.7270666
Q1040,Karlsruhe,1274076410,node,Alte Schule Übernachtungen,guest_house,4.1,30,49.5107288,8.7261883
Q1040,Karlsruhe,1274091504,node,Landhotel Salmen,hotel,3S,251,48.5570239,8.0872136
Q1040,Karlsruhe,1283071614,node,Hotel Ritter von Böhl,hotel,3,44,49.4074265,8.1873061
Q1040,Karlsruhe,1288041276,node,Gästehaus Mendel,guest_house,4.6,128,49.1515111,8.2976646
Q1040,Karlsruhe,1327324179,node,Zum Erwin,hotel,3.4,222,48.9987767,8.4684124
Q1040,Karlsruhe,1335005571,node,Maxdorfer Hof,guest_house,1.1,274,49.4822442,8.2942137
Q1040,Karlsruhe,1338442102,node,Haus Wurster,guest_house,2.3,267,48.5308874,8.2831009
Q1040,Karlsruhe,1338447338,node,Gästehaus Haist,guest_house,4.8,221,48.5279379,8.2759624
Q1040,Karlsruhe,1338461170,node,Hotel-Gasthof Carola,hotel,3.5,120,48.6102658,8.3647784
Q1040,Karlsruhe,1338842349,node,FeWo Haus Marlies,guest_house,4.3,186,49.2452415,8.6740776
Q1040,Karlsruhe,1341026551,node,Ferien in Annweiler,apartment,2.9,144,49.2036545,7.9612063
Q1040,Karlsruhe,1349129185,node,Eichenhöfe,guest_house,2.8,17,49.0874703,8.0281981
Q1040,Karlsruhe,1383547377,node,Arens Hotel 327mNN,hotel,3,63,49.3029953,8.100142
Q1040,Karlsruhe,1407047266,node,FeWo Hög,guest_house,3.2,296,49.261896,8.0053987
Q1040,Karlsruhe,1407699505,node,Landgasthaus Klosterhof,hotel,4.4,196,49.4538249,7.9134378
Q1040,Karlsruhe,1408920859,node,Villa Petterson,chalet,4.8,210,49.1255621,8.3428991
Q1040,Karlsruhe,1410037979,node,Die Dependance,hotel,3.1,164,49.3946513,8.7979489
Q1040,Karlsruhe,1430268533,node,Hotel am Markt,hotel,4.8,53,49.0097937,8.4037709
Q1040,Karlsruhe,1439413955,node,Zur Linde,hotel,4.1,173,48.8317633,8.3930604
Q1040,Karlsruhe,1441994918,node,Weinhotel und Kellerei Am Schloßberg,hotel,4.1,14,49.2510527,8.0791674
Q1040,Karlsruhe,1444907331,node,Gästehaus Wilhelm,guest_house,4.8,122,48.8102665,8.3082856
Q1040,Karlsruhe,1444907336,node,Park-Apartments,guest_house,1.6,11,48.8078964,8.3027497
Q1040,Karlsruhe,1449854241,node,Gasthaus Lamm,guest_house,1.2,291,48.7504333,8.8102099
Q1040,Karlsruhe,1454078355,node,Auberge la Braserade,hotel,1.5,118,48.8568358,8.0410978
Q1040,Karlsruhe,1454771839,node,Hotel Zum Laub,hotel,3.3,10,49.0037757,8.5267649
Q1040,Karlsruhe,1456595658,node,Seeger Living,hotel,4.4,118,49.0061447,8.3943861
Q1040,Karlsruhe,1461066739,node,Gasthaus Krone,hotel,1.2,201,49.050578,8.8505151
Q1040,Karlsruhe,1471206002,node,Ferienwohnung Schriesheim,apartment,3.0,234,49.4766891,8.6656215
Q1040,Karlsruhe,1476242994,node,Weinbau Goldene Gans,hotel,3.5,166,49.2864843,8.7319644
Q1040,Karlsruhe,1479973945,node,Bonne Suite,hotel,3.4,193,49.2639731,8.6300811
Q1040,Karlsruhe,1482173151,node,Waldschlößchen,hotel,2.2,134,48.7829746,8.446334
Q1040,Karlsruhe,1487894486,node,Ferienwohnung Wörth,apartment,2.0,182,49.0515221,8.2550164
Q1040,Karlsruhe,1489440521,node,Friedrichshof,guest_house,1.1,92,48.906768,8.7409247
Q1040,Karlsruhe,1489440525,node,Gasthaus Krone,guest_house,1.6,180,48.9078062,8.7425322
Q1040,Karlsruhe,1489440527,node,Goldene Rose,guest_house,1.1,108,48.9120174,8.7479793
Q1040,Karlsruhe,1490647473,node,Waldschänke Hornesselwiese,hotel,3.0,2,49.3214005,7.9376784
Q1040,Karlsruhe,1490650503,node,Biosphärenerlebniscamp Geiswiese,camp_site,3.7,129,49.3181362,7.9201424
Q1040,Karlsruhe,1493430967,node,Hotel Garni Schneider,hotel,3.4,234,49.0898073,8.5533381
Q1040,Karlsruhe,1496608485,node,Pension zur Kanne,guest_house,3.9,236,49.3791375,8.38726
Q1040,Karlsruhe,1507409373,node,Gasthaus zum Erzkopf,guest_house,1.3,38,48.8601975,8.6934402
Q1040,Karlsruhe,1510129345,node,Hotel Garni Moser,hotel,3.3,186,49.0002734,8.4794727
Q1040,Karlsruhe,1534555542,node,Gasthaus Egardia im Vereinshaus,guest_house,1.8,141,49.4678621,8.5569579
Q1040,Karlsruhe,1536619696,node,Hotel am Kornmarkt,hotel,2,20,49.411907,8.7119908
Q1040,Karlsruhe,1537443270,node,NH Collection Heidelberg,hotel,4,174,49.4073921,8.6825502
Q1040,Karlsruhe,1537481849,node,Goldene Rose,hotel,3,60,49.4092894,8.6941932
Q1040,Karlsruhe,1537481867,node,Heidelberger Hof,hotel,3,88,49.408958,8.6942767
Q1040,Karlsruhe,1539895834,node,am Rathaus,hotel,3,20,49.4124861,8.710807
Q1040,Karlsruhe,1539895871,node,Jeske,guest_house,3,168,49.4116171,8.7104977
Q1040,Karlsruhe,1540089354,node,Hotel am Schloss,hotel,3,24,49.4113057,8.7120202
Q1040,Karlsruhe,1540126124,node,Kulturbrauerei Heidelberg,hotel,3,43,49.4131432,8.7133745
Q1040,Karlsruhe,1540164097,node,Villa Marstall,hotel,3,18,49.4132612,8.706085
Q1040,Karlsruhe,1541997258,node,Goldener Hecht,hotel,3,13,49.4130657,8.7094771
Q1040,Karlsruhe,1541999800,node,Holländer Hof,hotel,3,39,49.4131065,8.7092091
Q1040,Karlsruhe,1542003421,node,Hotel Schnookeloch,hotel,3,11,49.4129122,8.7088486
Q1040,Karlsruhe,1542016984,node,Arthotel Heidelberg,hotel,4,24,49.4095865,8.706661
Q1040,Karlsruhe,1542022864,node,Weisser Bock,hotel,3,23,49.4121826,8.7060337
Q1040,Karlsruhe,1542032988,node,Backmulde,hotel,3,25,49.4121564,8.703703
Q1040,Karlsruhe,1542044716,node,Hip Hotel,hotel,4,27,49.4115249,8.7045591
Q1040,Karlsruhe,1542081452,node,Altstadt Hotel,hotel,3,264,49.4091905,8.6942373
Q1040,Karlsruhe,1542138639,node,Krokodil,hotel,3,256,49.4046184,8.6869991
Q1040,Karlsruhe,1542175837,node,Boardinghouse,hotel,3,11,49.404266,8.6803637
Q1040,Karlsruhe,1542190501,node,Classic Inn,hotel,3,40,49.4041825,8.6802903
Q1040,Karlsruhe,1542495996,node,Kurpfalz-Residenz,hotel,3.6,41,49.4086743,8.6816436
Q1040,Karlsruhe,1542603083,node,Guesthouse Heidelberg,guest_house,4.2,40,49.4087941,8.6896123
Q1040,Karlsruhe,1546891689,node,Pflugwirts,hotel,3.6,266,48.5673858,8.0635306
Q1040,Karlsruhe,1546964580,node,Steffis Hostel Heidelberg,hostel,2.6,282,49.406645,8.6753801
Q1040,Karlsruhe,1546964584,node,Gästezimmer GZ,hotel,2.5,39,49.4071775,8.6789075
Q1040,Karlsruhe,1552954419,node,Beim Schupi,hotel,3,35,49.007984,8.3559933
Q1040,Karlsruhe,1565977113,node,GuestHouse Mannheim,guest_house,3.2,159,49.4842524,8.4727517
Q1040,Karlsruhe,1569757788,node,Bregler,guest_house,4.6,129,49.1020135,8.854277
Q1040,Karlsruhe,1577818451,node,Novum Hotel Ruf,hotel,3.6,27,48.8931754,8.7031456
Q1040,Karlsruhe,1577818488,node,Hotel am Theater,hotel,1.4,264,48.8902361,8.7009361
Q1040,Karlsruhe,1577982093,node,Hotel Montana,hotel,4.1,149,48.8903143,8.6992691
Q1040,Karlsruhe,1578148301,node,Pension Flößerstube,guest_house,1.2,73,48.8881625,8.7099821
Q1040,Karlsruhe,1588761030,node,Alexandros,hotel,2.5,268,49.508832,8.5168618
Q1040,Karlsruhe,1596714420,node,Hotel Krone,hotel,4,190,49.1236808,8.2046204
Q1040,Karlsruhe,1614000093,node,Hotel Europa,hotel,3,168,48.895321,8.7030958
Q1040,Karlsruhe,1623414049,node,Kurhotel 19hundert,hotel,2.5,188,48.8760604,8.6828604
Q1040,Karlsruhe,1626824767,node,Pension Beck,hotel,3.5,179,48.7948842,8.4961751
Q1040,Karlsruhe,1644001103,node,Stiftsgut Keysermühle,hotel,4.3,43,49.1393056,8.020522
Q1040,Karlsruhe,1645365381,node,Zwischen Rhein und Reben,apartment,2.1,179,49.3191998,8.4437216
Q1040,Karlsruhe,1652357202,node,Tulipinn,hotel,3.5,199,49.4843915,8.4457899
Q1040,Karlsruhe,1659479557,node,Hotel Am Gottesauer Schloss,hotel,3.3,42,49.005509,8.4234733
Q1040,Karlsruhe,1676270792,node,Hotel Maxis,hotel,3.4,40,48.8829217,8.5098234
Q1040,Karlsruhe,1713163797,node,Ferienwohnung Reinhard,apartment,1.1,21,49.3488587,8.4228166
Q1040,Karlsruhe,1714121378,node,Steinhäuser Hof,hotel,3.0,179,49.3542689,8.1357029
Q1040,Karlsruhe,1716610023,node,Soho,hotel,4.7,19,49.1924063,8.1371039
Q1040,Karlsruhe,1716661036,node,Richard Löwenherz,hotel,2.0,127,49.2003901,7.9685185
Q1040,Karlsruhe,1750996805,node,Hotel und Restaurant Castell,hotel,3,207,49.1822394,8.0231701
Q1040,Karlsruhe,1753844530,node,Ferienhof Weinstraße Nr.1,guest_house,4.1,47,49.1821,8.0201769
Q1040,Karlsruhe,1755159807,node,Ferienwohnung Haus Klein,apartment,3.9,166,49.3683819,8.0363983
Q1040,Karlsruhe,1756603531,node,Berghotel Mummelsee,hotel,4.9,277,48.5964704,8.201168
Q1040,Karlsruhe,1759760020,node,Familienhotel Bären,hotel,4,222,48.5493139,8.4740233
Q1040,Karlsruhe,1799208402,node,Achat Premium,hotel,3,115,49.3512261,8.1412477
Q1040,Karlsruhe,1800404776,node,Ferienwohnung Lioba Brecht,apartment,2.3,109,49.1468924,8.6232833
Q1040,Karlsruhe,1800434119,node,Ferienwohnung und Gästehaus Seiferling,apartment,4.4,225,49.1554972,8.6296693
Q1040,Karlsruhe,1800464092,node,Ferienwohnung Wermke,apartment,2.1,270,49.1637205,8.6305613
Q1040,Karlsruhe,1800469338,node,Ferienwohnung „Blaues Haus“,apartment,2.8,258,49.1807907,8.6255722
Q1040,Karlsruhe,1808472315,node,Im Glück,apartment,2.9,8,49.3775264,8.7645581
Q1040,Karlsruhe,1813074733,node,Ferienhaus Frieda,apartment,3.8,147,49.4945539,8.1567297
Q1040,Karlsruhe,1814991055,node,Hotel Bär,hotel,3,131,49.2527838,8.8806537
Q1040,Karlsruhe,1819919921,node,Pension Köhler,motel,2.0,119,49.4336102,8.5033084
Q1040,Karlsruhe,1830092181,node,Endresenhof,guest_house,2.3,65,48.5401295,8.4412085
Q1040,Karlsruhe,1830092182,node,Hotel Krone Igelsberg,hotel,4.9,55,48.5391826,8.4399276
Q1040,Karlsruhe,1830092183,node,Pension Mast,guest_house,3.6,41,48.5411261,8.4383323
Q1040,Karlsruhe,1840602154,node,Ferienwohnung Ruth Beilharz,apartment,3.2,49,48.5395674,8.4398981
Q1040,Karlsruhe,1840660490,node,Ferien- und Reitbauernhof Danielshof,chalet,1.2,126,48.537313,8.4456155
Q1040,Karlsruhe,1869401028,node,Bergheim 41,hotel,5.0,215,49.4083367,8.6887571
Q1040,Karlsruhe,1880120985,node,Gasthaus zum Halbmond,guest_house,4.1,250,49.3185022,8.4424885
Q1040,Karlsruhe,1880120988,node,Gästehaus Maximilian,guest_house,4.9,143,49.3179266,8.4328382
Q1040,Karlsruhe,1895428219,node,Landgasthof Zum Schwanen,hotel,2.3,277,49.3633141,8.2620971
Q1040,Karlsruhe,1904768920,node,Gasthof-Pension Linde,guest_house,1.5,84,48.5257762,8.566262
Q1040,Karlsruhe,1927506907,node,Rita,chalet,4.0,175,49.0689966,7.9630593
Q1040,Karlsruhe,1929476611,node,Gasthaus & Pension Alter Kastanienhof,guest_house,3.9,250,49.2728329,8.1003606
Q1040,Karlsruhe,1929476612,node,Gästehaus Blank,guest_house,4.5,155,49.2722046,8.1106367
Q1040,Karlsruhe,1947905919,node,Drei König,motel,1.0,292,48.8176773,8.8626989
Q1040,Karlsruhe,1948723778,node,Hostellerie La Bohême,hotel,3.3,108,48.8430375,8.0551056
Q1040,Karlsruhe,1968812678,node,Haberkorn,guest_house,1.6,160,48.8280159,7.9602114
Q1040,Karlsruhe,1968812979,node,Scherer,guest_house,2.9,89,48.8303139,7.955484
Q1040,Karlsruhe,1985602653,node,Gästehaus Schönblick,guest_house,5.0,275,49.0977575,7.9934332
Q1040,Karlsruhe,1994144721,node,bKarlsruhe,guest_house,4.0,287,48.9965045,8.3934248
Q1040,Karlsruhe,2000551167,node,Ferienwohnung Karin Bayer,apartment,2.1,187,48.6496491,7.9335342
Q1040,Karlsruhe,2013881024,node,Grüner Baum,guest_house,3.5,31,48.6243142,8.8896665
Q1040,Karlsruhe,2015830130,node,Alte Post,hotel,2.9,194,48.7135299,8.7418383
Q1040,Karlsruhe,2021405223,node,Mediterraneo,hotel,2.8,235,49.322531,8.1963501
Q1040,Karlsruhe,2029807274,node,Millennium Motel,hotel,3,147,48.8890419,8.3058594
Q1040,Karlsruhe,2038226971,node,Drei König,hotel,1.3,256,49.2031444,8.647206
Q1040,Karlsruhe,2053332674,node,Landhotel Schwarzer Adler,hotel,3.6,212,48.8233304,8.8043362
Q1040,Karlsruhe,2055218061,node,Au Cheval Noir,hotel,2,13,48.9054642,8.0482307
Q1040,Karlsruhe,2071277201,node,Gästehaus Ursula,guest_house,3.5,19,49.0972978,7.9935685
Q1040,Karlsruhe,2082330043,node,Trekking Pfalz: Eußerthal,camp_site,1.4,235,49.254413,7.9500938
Q1040,Karlsruhe,2097684803,node,Hôtel restaurant À la Croix d'Or,hotel,1.5,299,48.7991816,7.9873632
Q1040,Karlsruhe,2132343247,node,Renchtalblick,hotel,2.8,37,48.5251057,8.0737687
Q1040,Karlsruhe,2144397857,node,Apartment-Hotel Fischer,hotel,3.2,57,48.5960879,8.8647012
Q1040,Karlsruhe,2187135920,node,Gasthaus zum Schwanen,hotel,1.8,9,48.5352845,8.02042
Q1040,Karlsruhe,2191254403,node,Villa Mayer,apartment,4.3,79,49.3243484,8.4294574
Q1040,Karlsruhe,2266223862,node,Restaurant & Hotel Sonnenhof,hotel,4,23,48.5209281,8.1159944
Q1040,Karlsruhe,2266638066,node,aprtInn,apartment,3.8,229,49.4706903,8.4669458
Q1040,Karlsruhe,2266638067,node,bed & breakfast,apartment,1.9,54,49.4707037,8.4669438
Q1040,Karlsruhe,2269942635,node,Hotel Zur Axt,hotel,4.2,258,49.456301,8.4902771
Q1040,Karlsruhe,2273605600,node,Trekking Pfalz: Kalmit,camp_site,3.3,170,49.3150057,8.0821462
Q1040,Karlsruhe,2288040643,node,Hotel Hirsch,hotel,2.3,24,48.7979449,8.1122856
Q3037,Kathmandu,267768922,node,Potala Guesthouse,hotel,4.3,143,28.1612195,85.3365711
Q3037,Kathmandu,316984536,node,Madhuban,hotel,3.0,214,27.72423,85.5244848
Q3037,Kathmandu,317040754,node,Nirvana Garden Hotel,hotel,2.7,160,27.7127441,85.3096875
Q3037,Kathmandu,339102258,node,Dakshinkali Resort,hotel,1.1,32,27.6069446,85.2674087
Q3037,Kathmandu,354456043,node,Family guesthouse,hotel,4.3,8,27.6127139,85.2641817
Q3037,Kathmandu,553319545,node,Hotel Arniko,hotel,2,264,27.6240666,85.5492571
Q3037,Kathmandu,558561826,node,Hotel Shanker,hotel,4,103,27.7189329,85.3199249
Q3037,Kathmandu,575231594,node,Tibet Peace Guest House,guest_house,2.1,29,27.7179328,85.3088723
Q3037,Kathmandu,601450234,node,Hotel Yak,hotel,2.2,300,28.1426408,85.3603938
Q3037,Kathmandu,601450235,node,Hotel Tashi Delek,hotel,4.3,268,28.1106827,85.3402831
Q3037,Kathmandu,603104985,node,Hotel Lake Side,hotel,1.3,185,28.0841016,85.4100228
Q3037,Kathmandu,632389714,node,Blue Star lodge,hotel,4.8,103,28.1427659,85.360258
Q3037,Kathmandu,632389757,node,Hotel Ganesh View Lodge,guest_house,2.3,131,28.1588314,85.4210754
Q3037,Kathmandu,671300772,node,Himalaya Apartments,hotel,2.3,172,27.675673,85.3132198
Q3037,Kathmandu,708987883,node,International Guesthouse,guest_house,3.8,164,27.716056,85.3080357
Q3037,Kathmandu,845563398,node,Taishan Hotel,hotel,2.4,200,27.7113111,85.3117495
Q3037,Kathmandu,849979315,node,Nagarkot Paradise Hotel,hotel,2.1,147,27.7236518,85.5255411
Q3037,Kathmandu,849979321,node,The Fort,hotel,1.6,78,27.7240767,85.5257353
Q3037,Kathmandu,943246297,node,Pilgrims Guest House,hotel,2.3,92,27.717619,85.3115799
Q3037,Kathmandu,943246301,node,Avalon House,hotel,4.9,96,27.7187929,85.3115107
Q3037,Kathmandu,943246319,node,Kumari Hotel,hotel,1.5,175,27.7152564,85.3112966
Q3037,Kathmandu,943246321,node,Hotel Manang,hotel,4.7,87,27.7177391,85.3101198
Q3037,Kathmandu,943246322,node,Kathmandu Grand Hotel,hotel,3.3,31,27.7173404,85.3101843
Q3037,Kathmandu,943246323,node,Marshyangdi Hotel,hotel,3,95,27.7170604,85.3101629
Q3037,Kathmandu,943246324,node,Tradition,hotel,3.7,55,27.7155417,85.3091972
Q3037,Kathmandu,949307742,node,Lailai Hotel,hotel,4.2,130,27.7099108,85.306275
Q3037,Kathmandu,949307744,node,Ganesh Himal Hotel,hotel,1.2,76,27.7098396,85.3065477
Q3037,Kathmandu,992508276,node,Potala Guesthouse,hotel,4.9,293,27.7122773,85.310626
Q3037,Kathmandu,1341029283,node,Hotel Lama,hotel,4.0,204,27.7639353,85.4981579
Q3037,Kathmandu,1341029402,node,Green Valley,hotel,4.2,7,27.7230736,85.5277766
Q3037,Kathmandu,1341029439,node,Hotel Country Villa,hotel,2.7,161,27.7268402,85.5252313
Q3037,Kathmandu,1343823116,node,Dolma Guesthouse,hostel,3.4,124,28.1421535,85.3663922
Q3037,Kathmandu,1343823419,node,Hotel Sky,hotel,3.2,196,28.1620726,85.3365607
Q3037,Kathmandu,1343823429,node,Dunche Guest House,hotel,1.4,140,28.112708,85.2962721
Q3037,Kathmandu,1343823470,node,Laligurash,guest_house,1.8,197,28.1181591,85.3631681
Q3037,Kathmandu,1343823492,node,Deurali,guest_house,4.1,257,28.104378,85.324308
Q3037,Kathmandu,1349642553,node,Excelsior Hotel,hotel,3.0,244,27.7145164,85.3105455
Q3037,Kathmandu,1349658484,node,Vaishali,hotel,1.7,40,27.7166119,85.3111787
Q3037,Kathmandu,1349658485,node,Surya,hotel,4.4,104,27.7154882,85.311547
Q3037,Kathmandu,1349658486,node,Namaskar,guest_house,1.7,89,27.7161924,85.3112782
Q3037,Kathmandu,1349658487,node,Iceland,hotel,4.7,8,27.7164382,85.3101463
Q3037,Kathmandu,1349658489,node,Impala,hotel,4.0,216,27.7175447,85.3101951
Q3037,Kathmandu,1349658500,node,Karma,hotel,4.3,53,27.7163128,85.3109255
Q3037,Kathmandu,1349664584,node,Thara,hotel,3.0,207,27.7124799,85.3112618
Q3037,Kathmandu,1349680673,node,Poon Hill,hotel,3.0,10,27.7115695,85.3090587
Q3037,Kathmandu,1349680681,node,Hotel Blue Diamond,hotel,1.5,76,27.7123764,85.3120896
Q3037,Kathmandu,1349680686,node,Pisang,hotel,4.7,165,27.7129315,85.3110456
Q3037,Kathmandu,1349680694,node,Lhasa,guest_house,2.6,31,27.7118221,85.3120405
Q3037,Kathmandu,1349680697,node,Utse,hotel,3.3,50,27.7121432,85.3122725
Q3037,Kathmandu,1349680700,node,Yanki,hotel,1.3,26,27.7118116,85.3090654
Q3037,Kathmandu,1349680726,node,Norling Guesthouse,guest_house,1.8,103,27.7104358,85.3111012
Q3037,Kathmandu,1349680727,node,My Home,hotel,4.5,215,27.7130291,85.3110593
Q3037,Kathmandu,1349680754,node,Hotel Elite,hotel,2.7,275,27.7109599,85.312051
Q3037,Kathmandu,1349680757,node,Norling,hotel,2.5,185,27.7123965,85.3122679
Q3037,Kathmandu,1349697686,node,Annapurna,guest_house,2.1,177,27.7173881,85.312673
Q3037,Kathmandu,1349697700,node,यती,hotel,4.8,57,27.7164231,85.3136584
Q3037,Kathmandu,1349697713,node,शक्ति,hotel,3.7,191,27.7167364,85.3129529
Q3037,Kathmandu,1349697722,node,Samsara Resort,hotel,3.0,56,27.7168609,85.3109242
Q3037,Kathmandu,1349697725,node,Hotel Dolphin,guest_house,4.8,12,27.7173793,85.3121267
Q3037,Kathmandu,1349697726,node,Kathmandu Aagantuk Hotel,hotel,3.3,200,27.7174783,85.3111977
Q3037,Kathmandu,1349697727,node,Hotel Norbulinka,hotel,4.7,171,27.7172551,85.3124959
Q3037,Kathmandu,1349697737,node,Mandap,hotel,1.6,164,27.7162296,85.3098996
Q3037,Kathmandu,1349697738,node,Zzang,hotel,2.6,34,27.7175115,85.3106935
Q3037,Kathmandu,1349697742,node,भिल्ला एभरेस्ट,hotel,3.2,172,27.7170023,85.3130629
Q3037,Kathmandu,1350011393,node,Holy Lodge,hotel,1.7,132,27.7158876,85.3097549
Q3037,Kathmandu,1350011407,node,Acme Guest House,hotel,3.5,116,27.7158262,85.3106242
Q3037,Kathmandu,1350011409,node,Prince,hotel,3.9,248,27.7157449,85.3098144
Q3037,Kathmandu,1350011414,node,Northfield Hotel,hotel,2.0,289,27.7158128,85.3103243
Q3037,Kathmandu,1390371550,node,Radisson Hotel Kathmandu,hotel,5,260,27.7200685,85.3214693
Q3037,Kathmandu,1418994798,node,Ananda Café and Guesthouse,guest_house,2.6,296,27.5850151,85.516988
Q3037,Kathmandu,1477827143,node,Hotel Yambu Kathmandu,hotel,4.7,184,27.7177674,85.3115829
Q3037,Kathmandu,1489546013,node,Himalayan Villa,hotel,3.4,154,27.7227522,85.5265975
Q3037,Kathmandu,1490108258,node,Chautari,hotel,3.8,190,27.7231618,85.526293
Q3037,Kathmandu,1490108260,node,Stupa,hotel,4.2,246,27.7212938,85.5231311
Q3037,Kathmandu,1493239868,node,Nirvana,guest_house,1.9,62,27.7218292,85.5274073
Q3037,Kathmandu,1499860699,node,New Elephant Head,hotel,3.9,184,27.723186,85.5252479
Q3037,Kathmandu,1500932986,node,Hillside,hotel,4.5,8,27.7294897,85.5251166
Q3037,Kathmandu,1500932989,node,Unkai,hotel,4.8,226,27.7280818,85.5263905
Q3037,Kathmandu,1502562675,node,Eco-Home,hotel,1.4,200,27.7226555,85.5247752
Q3037,Kathmandu,1502562678,node,New Dragon,hotel,1.8,294,27.7225373,85.5247374
Q3037,Kathmandu,1551745116,node,Haus Namaste,guest_house,1.0,51,27.7050453,85.2965534
Q3037,Kathmandu,1622172123,node,Kathmandu Peace Guest House;Tea & Souvenirs,hotel,2.6,51,27.7164834,85.3107886
Q3037,Kathmandu,1656490102,node,Dhulikhel Lodge Resort,hotel,2.2,67,27.6218103,85.5549526
Q3037,Kathmandu,1787042048,node,Hotel Goodwill,hotel,3.4,158,27.6671066,85.3266081
Q3037,Kathmandu,1810054566,node,Kharsang Guest House,guest_house,2.0,177,27.7118852,85.3099428
Q3037,Kathmandu,1833834799,node,Hotel Arniko,hotel,2,21,27.6267054,85.5389471
Q3037,Kathmandu,1833834940,node,Panorama View Hotel,motel,3.8,147,27.6115583,85.5705611
Q3037,Kathmandu,1833834964,node,Silk Road,hotel,4.8,234,27.627655,85.53845
Q3037,Kathmandu,1839678362,node,Khushi Khushi Hotel,hotel,1.4,172,27.6737123,85.244015
Q3037,Kathmandu,1858151612,node,Lalit Bhojanalaya,hotel,1.9,147,27.678669,85.3211318
Q3037,Kathmandu,1891343758,node,Vibor Hotel,hotel,1.8,289,27.7318305,85.3439742
Q3037,Kathmandu,1892710734,node,Subekchya Hostel,hostel,4.9,262,27.6875866,85.333969
Q3037,Kathmandu,1892797771,node,Frienship hostel,hostel,3.3,175,27.6743624,85.3078988
Q3037,Kathmandu,1904311761,node,Third world guest house,guest_house,2.2,102,27.6735507,85.3247289
Q3037,Kathmandu,1905155349,node,Hotel Karnali,hotel,2.5,271,27.7398257,85.3379978
Q3037,Kathmandu,1905355648,node,Sunrise Boys Hostel,hostel,4.3,44,27.7023989,85.3230965
Q3037,Kathmandu,1905361404,node,Swastika girls hostel,hostel,4.0,171,27.7021804,85.3243281
Q3037,Kathmandu,1905364823,node,Subha laxmi hostel pvt ltd,hostel,2.7,39,27.7018275,85.3247577
Q3037,Kathmandu,1905365414,node,Valley boys hostel,hostel,2.1,12,27.7024809,85.3249056
Q3037,Kathmandu,1905371596,node,Happy Girls and Boys Hostel,hostel,4.8,192,27.7015087,85.3230729
Q3037,Kathmandu,1927629825,node,Desire Boys Hostel,hostel,4.3,199,27.6826542,85.3436206
Q3037,Kathmandu,1927629840,node,Om Shanti Boys Hostel,hostel,1.0,258,27.6820567,85.3434662
Q3037,Kathmandu,1927629847,node,Surakchya Girls Hostel,hostel,3.0,17,27.6827679,85.3436602
Q3037,Kathmandu,1936280996,node,Maa's Boys Hostel,hostel,1.2,59,27.6823916,85.3360187
Q3037,Kathmandu,1936281022,node,Smarika Girls Hostel,hostel,3.2,101,27.6834129,85.3343727
Q3037,Kathmandu,1937661896,node,Hotel Red Rooster,hotel,4.8,121,27.6711876,85.3161505
Q3037,Kathmandu,1937684815,node,Caribbean College Boys Hostel,hostel,1.1,255,27.6676324,85.31601
Q3037,Kathmandu,1937688848,node,Namaste Ladies Hostel,hostel,2.2,137,27.6680586,85.3164844
Q3037,Kathmandu,1937718459,node,Lotus Hostel,hostel,3.0,36,27.6728739,85.3167712
Q3037,Kathmandu,1937718529,node,Sarojini Girls Home,hostel,2.0,253,27.6738166,85.3158226
Q3037,Kathmandu,1956285190,node,Ambassador Hotel,hotel,1.5,175,27.718987,85.3176166
Q3037,Kathmandu,1956360568,node,Hotel Encounter Nepal,hotel,2.1,29,27.7187025,85.3121722
Q3037,Kathmandu,1962379599,node,G-Cafe,hotel,2.5,36,27.7203592,85.3634774
