cluster_id,unique_id,festival_id,name_clean,name,festival_type,destination_id,destination_name,start_date,end_date
fest_Q4852886,fest_Q4852886,Q4852886,baltimore marathon,Baltimore Marathon,Festival,Q5092,Baltimore,,
fest_Q103967891,fest_Q103967891,Q103967891,festival 80 tage wien,"Festival ""80 Tage Wien""",Festival,Q40,Austria,1995-08-25,1995-11-12
fest_Q103967891,fest_Q103967891,Q103967891,festival 80 tage wien,"Festival ""80 Tage Wien""",Festival,Q40,Austria,1995-08-25,1995-11-12
fest_Q124808395,fest_Q124808395,Q124808395,south by southwest 2000,South by Southwest 2000,Festival,Q16559,Austin,,
fest_Q124808393,fest_Q124808393,Q124808393,south by southwest 1998,South by Southwest 1998,Festival,Q16559,Austin,,
fest_Q124808398,fest_Q124808398,Q124808398,south by southwest 2003,South by Southwest 2003,Festival,Q16559,Austin,,
fest_Q1328626,fest_Q1328626,Q1328626,yaldā,Yaldā,Festival,Q227,Azerbaijan,,
fest_Q1328626,fest_Q1328626,Q1328626,yaldā,Yaldā,Festival,Q227,Azerbaijan,,
fest_Q1328626,fest_Q1328626,Q1328626,yaldā,Yaldā,Festival,Q227,Azerbaijan,,
fest_Q1328626,fest_Q1328626,Q1328626,yaldā,Yaldā,Festival,Q227,Azerbaijan,,
fest_Q124808396,fest_Q124808396,Q124808396,south by southwest 2001,South by Southwest 2001,Festival,Q16559,Austin,,
fest_Q112616037,fest_Q112616037,Q112616037,australian national doctor who convention,Australian National Doctor Who Convention,Festival,Q408,Australia,,
fest_Q136432182,fest_Q136432182,Q136432182,international carpet festival,International Carpet Festival,Festival,Q9248,Baku,,
fest_Q124808397,fest_Q124808397,Q124808397,south by southwest 2002,South by Southwest 2002,Festival,Q16559,Austin,,
fest_Q20102416,fest_Q20102416,Q20102416,080 barcelona fashion,080 Barcelona Fashion,Festival,Q1492,Barcelona,,
fest_Q20102416,fest_Q20102416,Q20102416,080 barcelona fashion,080 Barcelona Fashion,Festival,Q1492,Barcelona,,
fest_Q118781114,fest_Q118781114,Q118781114,interferencia,Interferencia,Festival,Q1492,Barcelona,,
fest_Q694891,fest_Q694891,Q694891,bregenzer festspiele,Bregenzer Festspiele,Festival,Q40,Austria,,
fest_Q85625819,fest_Q85625819,Q85625819,winter meeting of the osce parliamentary assembly,Winter Meeting of the OSCE Parliamentary Assembly,Festival,Q40,Austria,,
fest_Q33127652,fest_Q33127652,Q33127652,poolbar festival,Poolbar Festival,Festival,Q40,Austria,,
fest_Q111966913,fest_Q111966913,Q111966913,act performance art festival 2012 basel and bern,"ACT Performance Art Festival 2012, Basel and Bern",Festival,Q78,Basel,,
fest_Q111966913,fest_Q111966913,Q111966913,act performance art festival 2012 basel and bern,"ACT Performance Art Festival 2012, Basel and Bern",Festival,Q78,Basel,,
fest_Q111966913,fest_Q111966913,Q111966913,act performance art festival 2012 basel and bern,"ACT Performance Art Festival 2012, Basel and Bern",Festival,Q78,Basel,,
fest_Q111965428,fest_Q111965428,Q111965428,act performance art festival 2019 basel,"ACT Performance Art Festival 2019, Basel",Festival,Q78,Basel,,
fest_Q111965428,fest_Q111965428,Q111965428,act performance art festival 2019 basel,"ACT Performance Art Festival 2019, Basel",Festival,Q78,Basel,,
fest_Q63143963,fest_Q63143963,Q63143963,afrika festival nürnberg,Afrika Festival Nürnberg,Festival,Q40,Austria,,
fest_Q104814344,fest_Q104814344,Q104814344,festival la gacilly-baden photo,Festival La Gacilly-Baden Photo,Festival,Q40,Austria,,
fest_Q135041629,fest_Q135041629,Q135041629,baku piano festival 2025,Baku Piano Festival 2025,Festival,Q9248,Baku,2025-06-14,2025-06-28
fest_Q135041629,fest_Q135041629,Q135041629,baku piano festival 2025,Baku Piano Festival 2025,Festival,Q9248,Baku,2025-06-14,2025-06-28
fest_Q124809612,fest_Q124809612,Q124809612,sxsw edu,SXSW EDU,Festival,Q16559,Austin,2011-03-01,
fest_Q5295460,fest_Q5295460,Q5295460,donaukanaltreiben festival,Donaukanaltreiben Festival,Festival,Q40,Austria,,
fest_Q5295460,fest_Q5295460,Q5295460,donaukanaltreiben festival,Donaukanaltreiben Festival,Festival,Q40,Austria,,
fest_Q4837688,fest_Q4837688,Q4837688,babelcon,BabelCon,Festival,Q28218,Baton Rouge,,
fest_Q107999226,fest_Q107999226,Q107999226,bregenzer frühling,Bregenzer Frühling,Festival,Q40,Austria,,
fest_Q6158397,fest_Q6158397,Q6158397,7th world festival of youth and students,7th World Festival of Youth and Students,Festival,Q40,Austria,,
fest_Q698718,fest_Q698718,Q698718,vienna opera ball,Vienna Opera Ball,Festival,Q40,Austria,,
fest_Q118781033,fest_Q118781033,Q118781033,escena poblenou festival de tardor,Escena Poblenou. Festival De Tardor,Festival,Q1492,Barcelona,,
fest_Q133852415,fest_Q133852415,Q133852415,baku flames international festival of creativity and effectiveness,Baku Flames International Festival of Creativity and Effectiveness,Festival,Q9248,Baku,,
fest_Q133852415,fest_Q133852415,Q133852415,baku flames international festival of creativity and effectiveness,Baku Flames International Festival of Creativity and Effectiveness,Festival,Q9248,Baku,,
fest_Q1084193,fest_Q1084193,Q1084193,christmas in vienna,Christmas in Vienna,Festival,Q40,Austria,,
fest_Q11921899,fest_Q11921899,Q11921899,festa de sant medir,Festa de Sant Medir,Event,Q1492,Barcelona,,
fest_Q11921899,fest_Q11921899,Q11921899,festa de sant medir,Festa de Sant Medir,Event,Q1492,Barcelona,,
fest_Q479014,fest_Q479014,Q479014,almabtrieb,Almabtrieb,Festival,Q40,Austria,,
fest_Q479014,fest_Q479014,Q479014,almabtrieb,Almabtrieb,Festival,Q40,Austria,,
fest_Q479014,fest_Q479014,Q479014,almabtrieb,Almabtrieb,Festival,Q40,Austria,,
fest_Q479014,fest_Q479014,Q479014,almabtrieb,Almabtrieb,Festival,Q40,Austria,,
fest_Q111966932,fest_Q111966932,Q111966932,act performance art festival 2011 basel,"ACT Performance Art Festival 2011, Basel",Festival,Q78,Basel,,
fest_Q111966932,fest_Q111966932,Q111966932,act performance art festival 2011 basel,"ACT Performance Art Festival 2011, Basel",Festival,Q78,Basel,,
fest_Q124790347,fest_Q124790347,Q124790347,south by southwest 2024,South by Southwest 2024,Festival,Q16559,Austin,2024-03-08,2024-03-16
fest_Q118781117,fest_Q118781117,Q118781117,lp'07 festival de dansa o no,Lp'07 Festival De Dansa... O No,Festival,Q1492,Barcelona,,
fest_Q131901416,fest_Q131901416,Q131901416,south by southwest 2025,South by Southwest 2025,Festival,Q16559,Austin,2025-03-07,2025-03-15
fest_Q1711230,fest_Q1711230,Q1711230,jugend musiziert,Jugend musiziert,Festival,Q40,Austria,,
fest_Q20103498,fest_Q20103498,Q20103498,llum bcn,Llum BCN,Festival,Q1492,Barcelona,,
fest_Q20103498,fest_Q20103498,Q20103498,llum bcn,Llum BCN,Festival,Q1492,Barcelona,,
fest_Q138034817,fest_Q138034817,Q138034817,south by southwest 2026,South by Southwest 2026,Festival,Q16559,Austin,2026-03-12,2026-03-18
fest_Q115870073,fest_Q115870073,Q115870073,barcelona gallery weekend,Barcelona Gallery Weekend,Festival,Q1492,Barcelona,,
fest_Q115870073,fest_Q115870073,Q115870073,barcelona gallery weekend,Barcelona Gallery Weekend,Festival,Q1492,Barcelona,,
fest_Q111966607,fest_Q111966607,Q111966607,loisiarte festival,Loisiarte Festival,Festival,Q40,Austria,,
fest_Q1376362,fest_Q1376362,Q1376362,european bike week,European Bike Week,Festival,Q40,Austria,,
fest_Q112174343,fest_Q112174343,Q112174343,legs performance festival,Legs Performance Festival,Festival,Q78,Basel,,
fest_Q112174343,fest_Q112174343,Q112174343,legs performance festival,Legs Performance Festival,Festival,Q78,Basel,,
fest_Q112174343,fest_Q112174343,Q112174343,legs performance festival,Legs Performance Festival,Festival,Q78,Basel,,
fest_Q118781122,fest_Q118781122,Q118781122,mostra de teatre de barcelona,Mostra De Teatre De Barcelona,Festival,Q1492,Barcelona,,
fest_Q111964654,fest_Q111964654,Q111964654,act performance art festival 2018 basel,"ACT Performance Art Festival 2018, Basel",Festival,Q78,Basel,,
fest_Q111964654,fest_Q111964654,Q111964654,act performance art festival 2018 basel,"ACT Performance Art Festival 2018, Basel",Festival,Q78,Basel,,
fest_Q30635344,fest_Q30635344,Q30635344,coded cultures,Coded Cultures,Festival,Q40,Austria,,
fest_Q121144392,fest_Q121144392,Q121144392,oblivion access festival,Oblivion Access Festival,Festival,Q16559,Austin,,
fest_Q111964228,fest_Q111964228,Q111964228,act art performance festival 2007 basel,"ACT Art Performance Festival 2007, Basel",Festival,Q78,Basel,,
fest_Q111964228,fest_Q111964228,Q111964228,act art performance festival 2007 basel,"ACT Art Performance Festival 2007, Basel",Festival,Q78,Basel,,
fest_Q24203052,fest_Q24203052,Q24203052,wiener kabarettfestival,Wiener Kabarettfestival,Festival,Q40,Austria,,
fest_Q118781123,fest_Q118781123,Q118781123,novembre vaca,Novembre Vaca,Festival,Q1492,Barcelona,,
fest_Q54666713,fest_Q54666713,Q54666713,2017 beijing meetup,2017 Beijing meetup,Event,Q956,Beijing,,
fest_Q118781092,fest_Q118781092,Q118781092,dansat,Dansat,Festival,Q1492,Barcelona,,
fest_Q114775713,fest_Q114775713,Q114775713,feel good festival,Feel Good Festival,Festival,Q40,Austria,2017-01-01,
fest_Q114775713,fest_Q114775713,Q114775713,feel good festival,Feel Good Festival,Festival,Q40,Austria,2017-01-01,
fest_Q63979259,fest_Q63979259,Q63979259,act performance art festival,ACT Performance Art Festival,Festival,Q78,Basel,,
fest_Q63979259,fest_Q63979259,Q63979259,act performance art festival,ACT Performance Art Festival,Festival,Q78,Basel,,
fest_Q63979259,fest_Q63979259,Q63979259,act performance art festival,ACT Performance Art Festival,Festival,Q78,Basel,,
fest_Q63979259,fest_Q63979259,Q63979259,act performance art festival,ACT Performance Art Festival,Festival,Q78,Basel,,
fest_Q107879672,fest_Q107879672,Q107879672,montforter zwischentöne,Montforter Zwischentöne,Festival,Q40,Austria,,
fest_Q20422783,fest_Q20422783,Q20422783,baghdad international flower festival,Baghdad International Flower Festival,Festival,Q1530,Baghdad,,
fest_Q20422783,fest_Q20422783,Q20422783,baghdad international flower festival,Baghdad International Flower Festival,Festival,Q1530,Baghdad,,
fest_Q118781094,fest_Q118781094,Q118781094,dies de dansa,Dies De Dansa,Festival,Q1492,Barcelona,,
fest_Q136743150,fest_Q136743150,Q136743150,mozilla festival 2025,Mozilla Festival 2025,Festival,Q1492,Barcelona,,
fest_Q136743150,fest_Q136743150,Q136743150,mozilla festival 2025,Mozilla Festival 2025,Festival,Q1492,Barcelona,,
fest_Q112185038,fest_Q112185038,Q112185038,partout platform for international performance art,Partout – Platform for international Performance Art,Festival,Q78,Basel,2020-10-02,2020-10-11
fest_Q112185038,fest_Q112185038,Q112185038,partout platform for international performance art,Partout – Platform for international Performance Art,Festival,Q78,Basel,2020-10-02,2020-10-11
fest_Q112185038,fest_Q112185038,Q112185038,partout platform for international performance art,Partout – Platform for international Performance Art,Festival,Q78,Basel,2020-10-02,2020-10-11
fest_Q139885495,fest_Q139885495,Q139885495,ido acg expo,IDO ACG Expo,Festival,Q956,Beijing,,
fest_Q139885495,fest_Q139885495,Q139885495,ido acg expo,IDO ACG Expo,Festival,Q956,Beijing,,
fest_Q112191005,fest_Q112191005,Q112191005,performance index 1995,Performance Index 1995,Festival,Q78,Basel,,
fest_Q112191005,fest_Q112191005,Q112191005,performance index 1995,Performance Index 1995,Festival,Q78,Basel,,
fest_Q2387726,fest_Q2387726,Q2387726,tag des denkmals,Tag des Denkmals,Festival,Q40,Austria,,
fest_Q111966976,fest_Q111966976,Q111966976,act performance art festival 2010 basel,"ACT Performance Art Festival 2010, Basel",Festival,Q78,Basel,,
fest_Q111966976,fest_Q111966976,Q111966976,act performance art festival 2010 basel,"ACT Performance Art Festival 2010, Basel",Festival,Q78,Basel,,
fest_Q31073768,fest_Q31073768,Q31073768,exporecerca jove,Exporecerca Jove,Festival,Q1492,Barcelona,,
fest_Q31073768,fest_Q31073768,Q31073768,exporecerca jove,Exporecerca Jove,Festival,Q1492,Barcelona,,
fest_Q80949,fest_Q80949,Q80949,april fools' day,April Fools' Day,Festival,Q408,Australia,1564-01-01,
fest_Q80949,fest_Q80949,Q80949,april fools' day,April Fools' Day,Festival,Q408,Australia,1564-01-01,
fest_Q80949,fest_Q80949,Q80949,april fools' day,April Fools' Day,Festival,Q408,Australia,1564-01-01,
fest_Q80949,fest_Q80949,Q80949,april fools' day,April Fools' Day,Festival,Q408,Australia,1564-01-01,
fest_Q80949,fest_Q80949,Q80949,april fools' day,April Fools' Day,Festival,Q408,Australia,1564-01-01,
fest_Q80949,fest_Q80949,Q80949,april fools' day,April Fools' Day,Festival,Q408,Australia,1564-01-01,
fest_Q80949,fest_Q80949,Q80949,april fools' day,April Fools' Day,Festival,Q408,Australia,1564-01-01,
fest_Q80949,fest_Q80949,Q80949,april fools' day,April Fools' Day,Festival,Q408,Australia,1564-01-01,
fest_Q80949,fest_Q80949,Q80949,april fools' day,April Fools' Day,Festival,Q408,Australia,1564-01-01,
fest_Q80949,fest_Q80949,Q80949,april fools' day,April Fools' Day,Festival,Q408,Australia,1564-01-01,
fest_Q80949,fest_Q80949,Q80949,april fools' day,April Fools' Day,Festival,Q408,Australia,1564-01-01,
fest_Q80949,fest_Q80949,Q80949,april fools' day,April Fools' Day,Festival,Q408,Australia,1564-01-01,
fest_Q80949,fest_Q80949,Q80949,april fools' day,April Fools' Day,Festival,Q408,Australia,1564-01-01,
fest_Q80949,fest_Q80949,Q80949,april fools' day,April Fools' Day,Festival,Q408,Australia,1564-01-01,
fest_Q80949,fest_Q80949,Q80949,april fools' day,April Fools' Day,Festival,Q408,Australia,1564-01-01,
fest_Q80949,fest_Q80949,Q80949,april fools' day,April Fools' Day,Festival,Q408,Australia,1564-01-01,
fest_Q80949,fest_Q80949,Q80949,april fools' day,April Fools' Day,Festival,Q408,Australia,1564-01-01,
fest_Q1402710,fest_Q1402710,Q1402710,feldkirch festival,Feldkirch Festival,Festival,Q40,Austria,2001-01-01,2012-01-01
fest_Q112191014,fest_Q112191014,Q112191014,performance index 1996,Performance Index 1996,Festival,Q78,Basel,,
fest_Q112191014,fest_Q112191014,Q112191014,performance index 1996,Performance Index 1996,Festival,Q78,Basel,,
fest_Q111968692,fest_Q111968692,Q111968692,act performance art festival 2013 basel,"ACT Performance Art Festival 2013, Basel",Festival,Q78,Basel,,
fest_Q111968692,fest_Q111968692,Q111968692,act performance art festival 2013 basel,"ACT Performance Art Festival 2013, Basel",Festival,Q78,Basel,,
fest_Q6541316,fest_Q6541316,Q6541316,dolomitenlauf,Dolomitenlauf,Festival,Q40,Austria,,
fest_Q118781142,fest_Q118781142,Q118781142,per amor a l'hart,Per Amor A L'hart,Festival,Q1492,Barcelona,,
fest_Q23807418,fest_Q23807418,Q23807418,premis de la crítica de les arts escèniques,Premis de la Crítica de les Arts Escèniques,Festival,Q1492,Barcelona,,
fest_Q19889347,fest_Q19889347,Q19889347,woodstock der blasmusik,Woodstock der Blasmusik,Festival,Q40,Austria,,
fest_Q4881124,fest_Q4881124,Q4881124,beijing design week,Beijing Design Week,Festival,Q956,Beijing,2009-01-01,
fest_Q4881124,fest_Q4881124,Q4881124,beijing design week,Beijing Design Week,Festival,Q956,Beijing,2009-01-01,
fest_Q50799330,fest_Q50799330,Q50799330,al ghadeer international festival,Al Ghadeer International Festival,Festival,Q1530,Baghdad,,
fest_Q50799330,fest_Q50799330,Q50799330,al ghadeer international festival,Al Ghadeer International Festival,Festival,Q1530,Baghdad,,
fest_Q118781098,fest_Q118781098,Q118781098,festival d'òpera de butxaca i noves creacions,Festival D'òpera De Butxaca I Noves Creacions,Festival,Q1492,Barcelona,,
fest_Q118781096,fest_Q118781096,Q118781096,festival complicitats,Festival Complicitats,Festival,Q1492,Barcelona,,
fest_Q1408647,fest_Q1408647,Q1408647,festival der regionen,Festival der Regionen,Festival,Q40,Austria,,
fest_Q118781101,fest_Q118781101,Q118781101,festival idn,Festival Idn,Festival,Q1492,Barcelona,,
fest_Q118781106,fest_Q118781106,Q118781106,festival marató de l'espectacle,Festival Marató De L'espectacle,Festival,Q1492,Barcelona,,
fest_Q118781104,fest_Q118781104,Q118781104,festival inmotion biennal internacional de performance i arts visuals aplicades a la realitat,Festival Inmotion. Biennal Internacional De Performance I Arts Visuals Aplicades A La Realitat,Festival,Q1492,Barcelona,,
fest_Q1328341,fest_Q1328341,Q1328341,elevate festival,Elevate Festival,Festival,Q40,Austria,,
fest_Q2360207,fest_Q2360207,Q2360207,ständige ägyptologenkonferenz,Ständige Ägyptologenkonferenz,Festival,Q40,Austria,,
fest_Q118781108,fest_Q118781108,Q118781108,festival neo festival internacional de dramatúrgies plàstiques de la imatge noves tecnologies titelles i objectes,"Festival Neo. Festival Internacional De Dramatúrgies Plàstiques De La Imatge, Noves Tecnologies, Titelles I Objectes",Festival,Q1492,Barcelona,,
fest_Q959755,fest_Q959755,Q959755,south by southwest,South by Southwest,Festival,Q16559,Austin,1987-01-01,
fest_Q111966451,fest_Q111967720,Q111967720,act performance art festival 2021 basel,"ACT Performance Art Festival 2021, Basel",Festival,Q78,Basel,,
fest_Q111966451,fest_Q111967720,Q111967720,act performance art festival 2021 basel,"ACT Performance Art Festival 2021, Basel",Festival,Q78,Basel,,
fest_Q124802049,fest_Q124802049,Q124802049,south by southwest 2023,South by Southwest 2023,Festival,Q16559,Austin,,
fest_Q2359108,fest_Q2359108,Q2359108,stunde der wintervögel,Stunde der Wintervögel,Festival,Q40,Austria,,
fest_Q2359108,fest_Q2359108,Q2359108,stunde der wintervögel,Stunde der Wintervögel,Festival,Q40,Austria,,
fest_Q7641902,fest_Q7641902,Q7641902,supanova pop culture expo,Supanova Pop Culture Expo,Festival,Q408,Australia,,
fest_Q106473417,fest_Q106473417,Q106473417,literaricum lech,Literaricum Lech,Festival,Q40,Austria,,
fest_Q4824472,fest_Q4824472,Q4824472,australian national science fiction convention,Australian National Science Fiction Convention,Festival,Q408,Australia,,
fest_Q6117914,fest_Q6117914,Q6117914,automobile barcelona,Automobile Barcelona,Festival,Q1492,Barcelona,,
fest_Q6117914,fest_Q6117914,Q6117914,automobile barcelona,Automobile Barcelona,Festival,Q1492,Barcelona,,
fest_Q112064456,fest_Q112064456,Q112064456,tun was man kann 2,Tun was man kann 2,Festival,Q78,Basel,,
fest_Q118781125,fest_Q118781125,Q118781125,tens dansa,Tens Dansa,Festival,Q1492,Barcelona,,
fest_Q2083986,fest_Q2083986,Q2083986,pflasterspektakel,Pflasterspektakel,Festival,Q40,Austria,,
fest_Q60021471,fest_Q60021471,Q60021471,digitale bibliothek,Digitale Bibliothek,Festival,Q40,Austria,,
fest_Q136485557,fest_Q136485557,Q136485557,hr lovers afterwork,HR Lovers Afterwork,Festival,Q1492,Barcelona,,
fest_Q136485557,fest_Q136485557,Q136485557,hr lovers afterwork,HR Lovers Afterwork,Festival,Q1492,Barcelona,,
fest_Q136485557,fest_Q136485557,Q136485557,hr lovers afterwork,HR Lovers Afterwork,Festival,Q1492,Barcelona,,
fest_Q6554944,fest_Q6554944,Q6554944,linucon,Linucon,Festival,Q16559,Austin,,
fest_Q112615470,fest_Q112615470,Q112615470,anzapa con,ANZAPA Con,Festival,Q408,Australia,,
fest_Q111967092,fest_Q111967092,Q111967092,act on 2007 basel,"ACT ON 2007, Basel",Festival,Q78,Basel,,
fest_Q111967092,fest_Q111967092,Q111967092,act on 2007 basel,"ACT ON 2007, Basel",Festival,Q78,Basel,,
fest_Q112190997,fest_Q112190997,Q112190997,performance index,Performance Index,Festival,Q78,Basel,,
fest_Q112190997,fest_Q112190997,Q112190997,performance index,Performance Index,Festival,Q78,Basel,,
fest_Q112174366,fest_Q112174574,Q112174574,legs performance festival 2017,Legs Performance Festival 2017,Festival,Q78,Basel,,
fest_Q112174366,fest_Q112174574,Q112174574,legs performance festival 2017,Legs Performance Festival 2017,Festival,Q78,Basel,,
fest_Q1686168,fest_Q1686168,Q1686168,kürbisfest im retzer land,Kürbisfest im Retzer Land,Festival,Q40,Austria,,
